index,left,right,weyl_a,weyl_b,weyl_c,nearest_index,nearest_distance,match
318,2525,1074,0.6695254464629823,0.46576905597600415,0.0,4436,1.0445214820581925,False
319,1253,3079,0.7052587284653002,0.48037993570627296,0.0,4434,1.0779947035355835,False
320,1715,3804,0.6915854323563231,0.5083959918640348,0.0,4506,1.0423787735712022,False
321,2893,4886,0.611057463786306,0.4387332581925648,0.0,4408,1.0117559605439854,False
322,3264,1449,0.7041448705327182,0.1409278570491861,0.0,4467,1.0642845445780704,False
323,742,606,0.5498148305895603,0.4861462426239961,0.0,4481,1.0036368790523889,False
324,3427,1248,0.6290411551456305,0.4198378253033796,0.0,4466,1.0003028335571247,False
325,4036,1631,0.7491555743400831,0.4768348784355117,0.0,4434,1.0258987441446956,False
326,4198,151,0.7835053861559409,0.4199906937787136,1.1102230246251565e-16,4436,1.0023631012608056,False
327,4969,73,0.6521991795097151,0.39888334392046704,0.0,4384,1.0025742877582249,False
328,4239,3543,0.530256119548314,0.38826772557384037,0.0,3858,1.0000551483111861,False
329,3915,2187,0.6008165631299178,0.4050153184920748,0.0,4384,1.0062621564406382,False
330,2489,2333,0.5968369011575962,0.3304912376049397,0.0,4436,1.0005676534600618,False
331,2245,2244,0.585836646783898,0.18422257253107643,0.0,4467,1.0666515623281427,False
332,2413,3850,0.6611368105080375,0.3939784292733837,0.0,4548,1.0178192832135262,False
333,1607,837,0.7109285971568378,0.6461433986343712,0.0,4437,1.021573644173494,False
334,2980,4761,0.6168035017488043,0.5823478733850276,0.0,4440,1.0047480008946148,False
335,4310,1111,0.5945271480022045,0.5751038121612245,0.0,4410,1.0017855537891678,False
336,2137,2610,0.4579830219188148,0.27214733506081534,0.0,4467,1.204364385225878,False
337,1160,1046,0.7604472433529894,0.681980251577031,0.0,4406,1.092692975804729,False
338,1694,588,0.5289686363454758,0.4305498998867116,0.0,4467,1.0950536177550343,False
339,188,13,0.7537672058598748,0.34341703627432313,0.0,4407,1.0118348006846023,False
340,4124,3890,0.6711630814134377,0.6599279679846501,0.0,4437,1.0925750396786884,False
341,545,4210,0.5933415536277451,0.40143593609522027,0.0,156,1.0000466165629192,False
342,1250,1440,0.539006787274614,0.4732108539293978,0.0,4384,1.0115246593237142,False
343,4972,428,0.5944771083959015,0.4808684933726168,0.0,4384,1.0219101200259324,False
344,1149,490,0.6102717203500099,0.4666023589846154,0.0,4407,1.0119125071221688,False
345,4668,4113,0.6114456245492317,0.314899164515167,0.0,4384,1.0184573253422904,False
346,1494,3951,0.6984450705084733,0.3822549540697918,0.0,4506,1.060064598377342,False
347,3752,3257,0.7381055662094411,0.3338219336319982,0.0,4407,1.016626483258294,False
348,4593,873,0.5906164156093174,0.31529217208626875,0.0,4467,1.1412360499389536,False
349,2799,4503,0.670584404205778,0.41296161602384446,1.1102230246251565e-16,4467,1.1031057071351837,False
350,1290,939,0.5055177356313258,0.32495468240063696,0.0,4385,1.002084732118647,False
351,4449,457,0.7387371676636638,0.5832720350744781,0.0,4407,1.0857664296314387,False
352,1047,474,0.7810138027454743,0.5511545684656691,0.0,4407,1.078954360742516,False
353,1374,772,0.7761483500519546,0.4660494449989986,0.0,4436,1.0203605674875396,False
354,4531,3671,0.7313054374954024,0.5813909352744411,0.0,4434,1.0568448386257654,False
355,2468,4654,0.6240218230871646,0.555852828463348,0.0,4471,1.0240020917532453,False
356,3926,446,0.6620327358493814,0.5636847305005808,0.0,4408,1.0624576356192246,False
357,1715,570,0.4248449844984705,0.3204450961743357,0.0,4367,1.0080452814217107,False
358,1457,353,0.7339081333985513,0.6069545563267652,0.0,4407,1.074501548619335,False
359,4075,1552,0.6070557330763311,0.23492764442499203,0.0,4385,1.0022209283132777,False
360,2330,1684,0.7039824324011228,0.6674647028358532,0.0,4408,1.0622334570215344,False
361,1568,2896,0.5206712223709262,0.40470634460717253,0.0,4440,1.0021509716887815,False
362,2495,3182,0.6357269268070036,0.4701252372773076,0.0,4436,1.1385954753891823,False
363,2888,3011,0.7187463734997968,0.600430712929801,0.0,4406,1.0146841601974428,False
364,3246,1343,0.5593613003635465,0.478917642420062,0.0,4406,1.0093021263757753,False
365,843,949,0.7076661151725734,0.6109628761353908,0.0,4409,1.0282088432626904,False
366,1816,1132,0.7208639968382116,0.5359185812318991,0.0,4384,1.0625581414800525,False
367,1694,3443,0.7168289793903062,0.2610365142973149,0.0,4467,1.0699416454051986,False
368,4410,192,0.7428276430936442,0.5452118889222131,0.0,4384,1.079127656925469,False
369,45,927,0.6132230574372874,0.32287300289771415,0.0,4407,1.0019952633162708,False
370,3706,1108,0.5735244985852601,0.4985099998539951,0.0,4437,1.0447405197956767,False
371,4279,2697,0.5780293298673778,0.46523852852893555,0.0,4471,1.0063689051473903,False
372,4183,4281,0.483042702544382,0.41744651774902,0.0,2785,1.0000960737129656,False
373,1700,558,0.7421923874479814,0.38115104925837384,0.0,4367,1.0456854080137832,False
374,3608,1979,0.3928644701287407,0.11207018661919957,0.0,4914,1.000022912082364,False
375,2125,3004,0.781372398145102,0.5912875154614947,0.0,4436,1.057223998164126,False
376,203,2810,0.783853186425004,0.3305243189505823,0.0,4436,1.041991210840199,False
377,3543,4189,0.651419010200156,0.317222506349758,0.0,3105,1.0000790025847321,False
378,4088,2007,0.7318355821316551,0.3504518407313872,0.0,4587,1.0043695315420278,False
379,2038,4134,0.6629345639520894,0.3358821882755222,0.0,4384,1.038175430662923,False
380,929,4834,0.654398469714617,0.46865983546999945,0.0,4408,1.0134142299390656,False
381,1287,2258,0.6681979014449633,0.13941130752198022,0.0,4467,1.136237451068339,False
382,3541,4055,0.6641159510712882,0.3784305158003391,0.0,4515,1.0000607542767297,False
383,2505,2313,0.4192193704144609,0.3280543124988879,0.0,4407,1.0034133076783691,False
384,4553,4219,0.6985854019315747,0.4781734376869814,0.0,4386,1.0058865509054555,False
385,1583,4897,0.556174126992425,0.19248366086485333,0.0,3886,1.0003907901211162,False
386,651,844,0.7291987203439678,0.33395263304771455,0.0,4407,1.0721551818974573,False
387,2974,3528,0.5034941699379356,0.3601309094950003,0.0,28,1.0000110169218697,False
388,2709,1611,0.39719060944839324,0.2540012049585607,0.0,4363,1.0003590414630388,False
389,3315,2426,0.6473700568503977,0.3674222341401502,0.0,4438,1.0105735729184313,False
390,3778,1280,0.6424626371959627,0.4566734686144831,0.0,4436,1.0649696703945024,False
391,3172,4481,0.5453965126689395,0.5138590227632966,0.0,4436,1.0942632592104538,False
392,156,1214,0.7754861989286939,0.47569010320398153,0.0,4409,1.0576658921551843,False
393,3275,2336,0.581795531109492,0.45242101118174155,0.0,4412,1.0036666492206021,False
394,3798,3990,0.5402380609349073,0.33282411244274623,0.0,4407,1.0029138681079608,False
395,108,3543,0.6251004717886524,0.4849790001016934,0.0,4410,1.037841792272304,False
396,2912,10,0.5761851093813544,0.4040867012062372,0.0,4408,1.0036675163026956,False
397,4756,244,0.7448319520383118,0.6687209980073587,0.0,4407,1.0905997845400721,False
398,3168,896,0.5496305311077769,0.27428939005769726,0.0,4384,1.0009834165218765,False
399,2820,4036,0.6610571795123388,0.5850005849773381,0.0,4386,1.0059930386081521,False
400,1153,927,0.5904784312106246,0.28586912043253043,0.0,4384,1.0032854312924633,False
401,2617,1151,0.6614821090518488,0.44628893132522773,0.0,4384,1.0089733785131703,False
402,1577,369,0.7098445293868476,0.3795854984123598,0.0,4384,1.0039369689739561,False
403,730,4382,0.7789466696106144,0.5525681400478113,0.0,4408,1.002386582339473,False
404,1290,1955,0.5110344897813066,0.4726728019336832,0.0,4386,1.026146647723558,False
405,1654,682,0.7066112846821238,0.5089053863882074,0.0,4409,1.0872408458759066,False
406,4291,2808,0.640258516456476,0.5162175572870082,0.0,4528,1.0003616841481222,False
407,4282,3268,0.637526545324433,0.3991645153002629,0.0,4406,1.0033900059386496,False
408,2460,3084,0.6522503170644081,0.5862155222343938,0.0,4406,1.0475739051251427,False
409,4873,1069,0.5800580902669372,0.4805482170540792,0.0,4408,1.009491003584917,False
410,4978,12,0.6489432411483698,0.389275363710761,0.0,4384,1.0112082861663925,False
411,4142,781,0.6385224685625861,0.39740899975459903,0.0,4407,1.0588706085761839,False
412,1314,2279,0.48418018103488514,0.4525420976231173,0.0,4410,1.0090993003659472,False
413,1599,1463,0.6155809876931411,0.5328734198575021,0.0,4440,1.0006098126883893,False
414,387,4222,0.4598790674148887,0.3804739562044988,0.0,351,1.0000840658231023,False
415,4590,4045,0.7368905254640907,0.2894138402792707,0.0,4385,1.0359393941738966,False
416,3242,3213,0.6409220445646762,0.33337897074958167,0.0,4548,1.0059178551863275,False
417,2716,4424,0.6732236199701847,0.5679805066930345,0.0,4436,1.0392187553957926,False
418,3567,3317,0.7045843998253103,0.34026350591487897,0.0,4436,1.0010818909853945,False
419,3766,4006,0.5887861868737811,0.3702788007189212,0.0,4409,1.09609825349493,False
420,2725,1140,0.6435564525861022,0.3003039889666633,0.0,4467,1.0183733044222845,False
421,4393,2683,0.7793485209660203,0.36502857667094707,0.0,4467,1.1032229718185347,False
422,2426,1851,0.5284895983613547,0.5106725075279727,0.0,4408,1.0206700035863974,False
423,698,1197,0.5728654518402294,0.45559791536083555,0.0,4410,1.0407595602669821,False
424,4713,817,0.7268812421032846,0.38124157637772027,0.0,4436,1.0169423129808906,False
425,187,3750,0.7641159914584268,0.7095997104233707,0.0,4384,1.0715834253194572,False
426,1698,3024,0.6862115436168104,0.5533849168184961,0.0,4467,1.067496776543117,False
427,3633,3322,0.6148500625123292,0.5718034081397937,0.0,4408,1.0760111965953927,False
428,1376,2379,0.42763666816892787,0.41116625414086216,0.0,4443,1.0034683047113537,False
429,2782,2339,0.6539550678193002,0.5108244977306325,0.0,4384,1.01073106730854,False
430,4199,4554,0.7178883486374792,0.502982513124375,0.0,4406,1.0139487147567479,False
431,1199,2608,0.5387855485588249,0.44532282105084664,0.0,4467,1.085694311292552,False
432,3603,4596,0.6230277194386291,0.46956373965349807,0.0,4465,1.0108493233270448,False
433,828,4133,0.6361648847440726,0.4575610420118122,0.0,4386,1.0442370814429942,False
434,3320,1407,0.7523633568701076,0.4555885831040463,0.0,4438,1.091423756072031,False
435,4876,279,0.3893888999242261,0.30126719260275564,0.0,4765,1.0004214041269865,False
436,1984,1393,0.7005597451668919,0.4810436548078933,0.0,4406,1.004073701959475,False
437,2773,656,0.7001355463061723,0.4854629528281323,0.0,4407,1.0780468173344826,False
438,1792,851,0.7353205923183266,0.6714089124408492,0.0,4384,1.0950333640465322,False
439,1848,978,0.5330706624297736,0.43214782144202907,0.0,4442,1.0080798671212243,False
440,3331,4138,0.6210146931574352,0.2955975132482894,0.0,4384,1.0023201367597836,False
441,1197,4932,0.7379547204249386,0.41571934588576354,0.0,4474,1.0004178026269508,False
442,1427,1008,0.6522587047068518,0.5593333702172911,0.0,4385,1.0208452668480734,False
443,2473,4560,0.5725463807754583,0.4247993669528091,0.0,4467,1.1481919426412093,False
444,3363,3756,0.7720638956071282,0.4031508116902575,0.0,4438,1.0028783465043785,False
445,3678,533,0.679631818212818,0.47008720773004964,0.0,4386,1.0754839142746322,False
446,2188,3846,0.6468410949440973,0.3733132147755308,0.0,4467,1.1183551721774718,False
447,2916,1932,0.7071034573203381,0.6632810570118364,0.0,4408,1.017015507422988,False
448,2161,2264,0.5089738069930148,0.3584317553497761,0.0,4436,1.0017975015478788,False
449,3496,759,0.5444892774093679,0.23074484155952896,0.0,4647,1.0038547149699417,False
450,679,1377,0.7426685184068917,0.48804025223312986,0.0,4407,1.0030536565165118,False
451,257,4783,0.7473216623582255,0.33996799070392925,0.0,4436,1.0151521379011526,False
452,4692,129,0.7690089917159417,0.4263186307649913,0.0,4409,1.068726414565131,False
453,2452,220,0.7084916389306102,0.45607355326465193,0.0,3735,1.0012946312918745,False
454,4109,4995,0.5353512063389267,0.38142279183328,0.0,1041,1.0000037083352038,False
455,1006,4150,0.6234243885572166,0.4960754314996776,0.0,4384,1.029523001132903,False
456,236,742,0.4393952531687777,0.2809998345324952,0.0,339,1.0008842117265648,False
457,1024,3883,0.6321673049182452,0.5524854915538572,0.0,4384,1.0427068836878461,False
458,3960,1695,0.6304814364700437,0.6225646984024162,0.0,4407,1.0639991046297406,False
459,608,4815,0.6824798634415572,0.47127433184855394,0.0,4409,1.1473941648865513,False
460,4434,94,0.7213391341471924,0.4726212881298379,0.0,4409,1.062969298041629,False
461,2979,3071,0.7794661957963527,0.38991580244891394,0.0,1786,1.0004784831849163,False
462,1279,58,0.642766027381465,0.41500862711038333,0.0,4467,1.0899574728109813,False
463,3060,2586,0.7219203425272829,0.6223104775888106,0.0,4384,1.1499513166420612,False
464,3780,1705,0.6699734289270864,0.5354194090889353,0.0,4467,1.120706166131157,False
465,1415,1656,0.595583364993848,0.5087356212932839,0.0,4436,1.1060079872265598,False
466,2289,2940,0.4928108861248113,0.301628305289472,0.0,2532,1.0001445154508029,False
467,693,3086,0.5254689276091398,0.3215952775450043,0.0,4436,1.0600701552527068,False
468,547,3564,0.610808520615219,0.2430791598474431,0.0,4703,1.0036090146152519,False
469,1229,4334,0.7328528813747948,0.6206217780390696,1.1102230246251565e-16,4406,1.0122320715984459,False
470,4928,3470,0.4889363234824735,0.4720219711747408,0.0,4388,1.0034645757822482,False
471,183,155,0.6850072284634692,0.5634657378318717,0.0,4436,1.0789854918000266,False
472,2066,2588,0.7739610345211005,0.48246786532060587,0.0,4407,1.064737039716131,False
473,2274,4166,0.6641527328834309,0.42646724880068637,0.0,4367,1.0174683278147734,False
474,4318,2345,0.5272709727637093,0.4001638851102055,0.0,4473,1.0006796401140376,False
475,4606,176,0.6750447577032217,0.2115282134364695,0.0,4467,1.0631478176874698,False
476,242,1163,0.7843034214017051,0.5450197214761405,0.0,4384,1.0435523176654475,False
477,308,325,0.7539462731917306,0.505955765247602,0.0,4434,1.013113976851987,False
478,3387,4070,0.5909399716901795,0.45638487738187566,0.0,4412,1.0161034471896486,False
479,2721,2038,0.6202690000649964,0.5571924840503738,0.0,4412,1.0128017405021916,False
480,2870,4807,0.5234800952217782,0.3983952911697856,0.0,4852,1.0007363345674178,False
481,3539,2216,0.765753205962791,0.39954012922281146,0.0,4407,1.0283656571716722,False
482,3501,1523,0.4881115333840489,0.45343839043072287,0.0,4440,1.0049615205551514,False
483,1839,1662,0.765768539695368,0.4388189415018213,0.0,4407,1.0329407342597665,False
484,3087,4781,0.7398160961476092,0.5948680487123176,0.0,4408,1.1219260174716859,False
485,3830,3511,0.4609917084289066,0.34924645609542465,0.0,4411,1.0061257410100823,False
486,4288,1817,0.7158371853163921,0.5021157966873828,0.0,4407,1.0036676048287407,False
487,2827,4268,0.3092574517515345,0.29943560714355744,0.0,364,1.000052600408565,False
488,4537,3217,0.48262417733967844,0.4494225355665341,0.0,4039,1.015433003194528,False
489,4020,695,0.5653524860337837,0.4101315080682709,0.0,4390,1.0021605799905884,False
490,2560,4755,0.7472104046823151,0.355858925144814,0.0,4407,1.0955116755372012,False
491,1233,206,0.4942323344911417,0.23191996065459095,0.0,844,1.0001477282444597,False
492,4961,1274,0.4494268911168833,0.339994730658376,0.0,69,1.0000106890428762,False
493,2877,403,0.6032660576778932,0.46340816104601645,0.0,4412,1.000921314535903,False
494,1801,2704,0.6772003313601829,0.30606010869929434,0.0,4587,1.0091620159806816,False
495,3956,2497,0.6966107596261919,0.6080259802671961,0.0,4407,1.127947392972156,False
496,3585,4899,0.40610365796358483,0.35927379759905625,0.0,4374,1.0005992749273984,False
497,2633,2940,0.33754981508813664,0.2194429118427684,0.0,4828,1.0000940714283753,False
498,2641,3861,0.6715606984325238,0.6309493704349114,0.0,4467,1.128500451318178,False
499,3199,1511,0.665696403425823,0.20289601284145423,0.0,4467,1.0443401322127441,False
500,4835,4284,0.6421995850977407,0.5988757810599737,0.0,4440,1.039408944889922,False
501,1875,982,0.5451720423641477,0.3783123301271693,0.0,4367,1.0033659746219912,False
502,354,1218,0.6295575179678554,0.3633493661512127,0.0,3711,1.0000045990813788,False
503,2598,2840,0.48969251722355533,0.3114881226608341,0.0,4633,1.0010152392395817,False
504,2678,3000,0.6130731836106627,0.5420322397661195,0.0,4386,1.0362067463530777,False
505,1878,724,0.44068194491263846,0.40432015771601537,0.0,4384,1.0107438748659865,False
506,500,3127,0.6751914660973233,0.6082045895557844,0.0,4407,1.0376680540608518,False
507,3067,3913,0.7564094884277397,0.4645450211976426,0.0,4467,1.034111851549709,False
508,2352,463,0.7500064158070305,0.45526217824089565,0.0,4384,1.0016751680969491,False
509,779,2785,0.7336658275718424,0.4101353469936881,0.0,4384,1.0533726294922106,False
510,235,3479,0.7492967830636488,0.32755039133917896,0.0,4385,1.054030457641457,False
511,3992,96,0.7150137949815978,0.49695232284382695,0.0,4407,1.0487466804069965,False
512,3734,2852,0.5821351258419751,0.5804225129473595,0.0,4440,1.0536833737071165,False
513,587,4838,0.6388265648443232,0.43152308577675225,0.0,4384,1.01250177114755,False
514,4266,1062,0.749893697857968,0.5328875819892701,0.0,4467,1.012654154154889,False
515,2765,3834,0.7828305323531355,0.599798981946202,0.0,4436,1.020850451156143,False
516,245,2877,0.5691294101838897,0.40849805451939636,0.0,4409,1.0300051975029678,False
517,1444,2161,0.6897153949423247,0.511378164950238,0.0,4368,1.0055282511757482,False
518,1069,1624,0.677505724870314,0.5030934419987683,0.0,4407,1.1273496573999247,False
519,701,361,0.7710656458009897,0.5187296438486969,0.0,4384,1.0039461510445027,False
520,4632,894,0.5838299516242058,0.39422166836273415,0.0,4436,1.0978277896226134,False
521,4750,4194,0.679949909314236,0.6216997460577738,0.0,4409,1.0338213105919964,False
522,432,805,0.6262580876247981,0.45448475043208164,0.0,4467,1.1617797463183486,False
523,2026,4739,0.767271588537529,0.5865554089172385,0.0,4407,1.0765148908661346,False
524,1625,1189,0.7030924787087312,0.2896446622597424,0.0,4438,1.1364017110423006,False
525,2238,3338,0.4954128409674272,0.3164948578450704,0.0,2618,1.000533986671328,False
526,2247,128,0.6986518778845134,0.28837368445351275,0.0,4467,1.0620513446394086,False
527,3267,750,0.5177426249708095,0.2929537999208419,0.0,4503,1.0350208044134128,False
528,4563,1104,0.6190384487718443,0.15373382885004838,1.1102230246251565e-16,4467,1.1082257894496768,False
529,4738,779,0.6000215647711853,0.5657699808914042,0.0,4408,1.023109435946187,False
530,2670,4433,0.6308744023056851,0.5836055005776808,0.0,4434,1.032963905546486,False
531,4562,3403,0.6177330942664465,0.4117567694770253,0.0,4386,1.0017804753927817,False
532,3516,2270,0.5657769293005792,0.3773740232955939,0.0,3809,1.0000673345454956,False
533,242,694,0.7682223428460375,0.423199616357929,0.0,4407,1.006028360260152,False
534,1180,1188,0.6454142592513792,0.28292679109172014,0.0,4407,1.0306469126297193,False
535,1936,2435,0.6261163458435917,0.3925371449716216,0.0,2217,1.0003188424340042,False
536,1430,4792,0.6335539382334936,0.5688560332525827,0.0,4408,1.0404509192829963,False
537,3753,4880,0.6612757350954004,0.6333724020988981,0.0,4386,1.0593135794737596,False
538,1534,198,0.5759861714640744,0.41747174591854647,0.0,4384,1.0037150176764447,False
539,1280,365,0.5627404558387683,0.49077245446138573,0.0,4384,1.054615416671976,False
540,4725,271,0.7424313090694561,0.21622463700374617,0.0,4506,1.0454899623952572,False
541,1629,2696,0.5985364917760432,0.5607798582126016,0.0,4408,1.04140854498564,False
542,1036,2008,0.623395835318135,0.5120369676221262,0.0,4473,1.0150071436221255,False
543,962,1876,0.5879107966627366,0.5555720291291091,0.0,4384,1.0049797374784615,False
544,979,4355,0.6679213752666335,0.4961544196644379,0.0,4434,1.0664225288584124,False
545,1180,850,0.7451790630762138,0.4632199326786168,0.0,4384,1.0420669771115114,False
546,3975,4078,0.582653697989417,0.42204905357021055,0.0,4471,1.0195504741684995,False
547,2208,4852,0.74788289627962,0.5606195179545026,0.0,4438,1.0840021923296663,False
548,135,597,0.625577286387335,0.4675393513901614,0.0,4506,1.0500557716267882,False
549,2203,3901,0.6163011537928993,0.4007445827737187,0.0,4406,1.0153140543845558,False
550,3508,4227,0.4853534616053876,0.3606275144995053,0.0,4367,1.0014437486067684,False
551,3553,3449,0.4745163302217481,0.45106659031121205,0.0,4663,1.0001724415707618,False
552,1542,360,0.6930637926550869,0.4351725784136562,0.0,4408,1.00301435820824,False
553,4401,1617,0.7399994716301483,0.4664877028798293,0.0,4407,1.0828823814400914,False
554,3427,2391,0.7785237550740325,0.33112172548213015,0.0,4385,1.019093273138965,False
555,2548,3865,0.6958320363856281,0.5932272939707794,0.0,4436,1.0997014434045331,False
556,3751,4100,0.6465477361685341,0.4963417242451703,0.0,4385,1.0740655229248628,False
557,1024,1538,0.45483104253805884,0.3584656066058876,0.0,4474,1.0036246851234079,False
558,726,4231,0.6020784508267258,0.2878459369845635,0.0,4385,1.0010004353931679,False
559,4542,861,0.6892256364612148,0.4462653607561662,0.0,4409,1.007268981774792,False
560,3809,3455,0.739263072760239,0.4841695428077304,0.0,4436,1.029519002558882,False
561,1499,1955,0.5037930152585535,0.42521400424714795,0.0,4388,1.0113255842165128,False
562,1572,4589,0.6683285623798332,0.4873397128811735,0.0,4406,1.0462389044338671,False
563,37,2506,0.750923869271233,0.5768275487307144,0.0,4438,1.0231477771662536,False
564,2823,2619,0.7769456220892321,0.6466703372037214,0.0,4407,1.0408288055657862,False
565,2034,1890,0.606930232084915,0.5362560875184663,0.0,4408,1.0340232270347676,False
566,644,2439,0.5156338267205971,0.27007879111648286,0.0,4409,1.001530598443776,False
567,161,1569,0.6138589478754177,0.40170757476608115,0.0,4465,1.00042608800932,False
568,3360,4673,0.7841541369589482,0.39661865693744713,1.1102230246251565e-16,4407,1.0018365912454124,False
569,3860,3431,0.659525774472618,0.45889853774639033,0.0,4386,1.0327907781682102,False
570,4789,3403,0.49243351882129893,0.3883914361480325,0.0,3850,1.0003272076871992,False
571,953,823,0.5014248547267801,0.40354826564734114,0.0,4436,1.070666297657382,False
572,4219,3939,0.4565380715547036,0.45214311343446817,0.0,4563,1.0036626869592578,False
573,4862,1238,0.667401628797105,0.4517051092219443,0.0,4413,1.0168500883715306,False
574,2016,3831,0.6965051096883617,0.4729924732459802,0.0,4467,1.070010959468449,False
575,2359,583,0.6731339562614114,0.5016828894608613,0.0,4506,1.0140607544096143,False
576,3696,1604,0.4969539245049823,0.3028445024982307,0.0,4367,1.0023618123611515,False
577,922,449,0.6571299600251184,0.550248578092612,0.0,4436,1.020012989510843,False
578,1637,2732,0.7426558372136647,0.4752746761582326,0.0,4384,1.0902377669295293,False
579,2592,3325,0.6628819096426035,0.5817590111763767,0.0,4384,1.0658822761267457,False
580,2112,2798,0.6915927190185602,0.6426525961268392,0.0,4409,1.0626020910740965,False
581,3718,4906,0.709395260905592,0.5332572191308084,0.0,4385,1.0775541229094903,False
582,514,3133,0.6362995759536814,0.5671526667061896,0.0,4410,1.0180239973417153,False
583,4262,903,0.520915030746032,0.4419260605909486,0.0,4471,1.006564447512002,False
584,3980,3292,0.7174975999952773,0.44932214544523985,0.0,4463,1.0053124318431004,False
585,4959,2998,0.4187622524770491,0.337515624612156,0.0,4722,1.0001414449158588,False
586,3078,3219,0.3745377637401699,0.14482956446690232,0.0,4438,1.164241329100653,False
587,4093,2303,0.4367164922662701,0.3171161453583987,0.0,4474,1.00009162291788,False
588,3666,4517,0.6697128424343424,0.5395808082578364,0.0,4408,1.0471896509032552,False
589,4538,432,0.7110287059033293,0.4170784227711118,0.0,4436,1.0085571979919121,False
590,3004,1053,0.7666542280671917,0.4496439948507065,0.0,4436,1.0328336806105047,False
591,2593,4348,0.7154661696427826,0.4491639314666551,0.0,4407,1.0702488834040707,False
592,3721,2287,0.7061389914126046,0.5144318839686506,0.0,4386,1.0267301394843666,False
593,2287,40,0.5492485357324748,0.44410351526709685,0.0,4408,1.007271350199572,False
594,3088,2267,0.6874579663452263,0.4473535344724531,0.0,4407,1.0529495058862912,False
595,3425,2224,0.6978915034512436,0.530960744041185,0.0,4408,1.021425664611472,False
596,3780,799,0.7427899671400624,0.5053727465031367,0.0,4467,1.066772243622504,False
597,2381,4862,0.5672347301388188,0.44846898151112957,0.0,4408,1.0066359928197777,False
598,2159,4106,0.7368207622023792,0.5142358300768137,0.0,4386,1.058377187017669,False
599,3202,1439,0.7601413787774192,0.30087323895791507,0.0,4436,1.0637080876621536,False
600,4134,3325,0.6645413779298703,0.6189922125709455,0.0,4384,1.026340284268082,False
601,1729,1814,0.7699133606255559,0.34877943995341754,0.0,4385,1.0837386771533357,False
602,4017,3880,0.7576643459550496,0.5781247371048756,0.0,4467,1.067211885556722,False
603,3941,1251,0.613360627452253,0.4975568112794077,0.0,4368,1.000949896235114,False
604,289,770,0.6248353993357725,0.43448999861729776,1.1102230246251565e-16,4506,1.0441022672788254,False
605,2378,3742,0.7056877295104016,0.6463302998633298,0.0,4406,1.0486364751730246,False
606,4304,696,0.5197593606718973,0.3355659006842686,0.0,4998,1.000058760633348,False
607,1701,906,0.7804814237502615,0.46217507385859813,0.0,4438,1.0905190472738506,False
608,3847,3802,0.7795963527102092,0.4181009682825531,0.0,4436,1.096840906796368,False
609,649,1223,0.5716357512530177,0.3566638241229854,0.0,4409,1.0390942138564416,False
610,2376,439,0.6767478242380074,0.5182524971112236,0.0,4406,1.0115544049345313,False
611,1674,1480,0.7178789951982285,0.29614632356480936,0.0,4438,1.1442732351244702,False
612,1743,851,0.5933754700394207,0.492996647324955,0.0,4437,1.0312151818920763,False
613,2919,6,0.7614123603764096,0.3338326600279215,0.0,4463,1.0046484040984143,False
614,3793,1499,0.6460017046914333,0.36233508334530684,0.0,4385,1.0124663020788771,False
615,2167,959,0.5268113877362977,0.4576603760893485,0.0,4385,1.0245833197522447,False
616,2008,1421,0.6218149299830094,0.60870844226202,0.0,4408,1.0761699820523494,False
617,424,4426,0.6914906509885439,0.4638253816778859,0.0,4560,1.0032843543982388,False
618,2200,4272,0.38737590243073683,0.26980056242761496,0.0,4396,1.0012691025778204,False
619,95,4528,0.7594939198066966,0.5790896625028963,0.0,4436,1.0705503507882987,False
620,4034,3208,0.4162115387587333,0.40731114906705235,0.0,4616,1.0027670307628531,False
621,82,175,0.6868621028787256,0.5696201547246127,0.0,4436,1.0182118151055553,False
622,1340,1218,0.7041596706402355,0.4604129491678103,0.0,4384,1.0106340306643,False
623,1571,1559,0.45947436154158616,0.35232718919560974,0.0,4663,1.000433476896282,False
624,4313,1721,0.5323833130327955,0.5271233967564425,0.0,4435,1.0016560778367085,False
625,2653,2249,0.7824915633549718,0.3310093394831821,0.0,4436,1.0554311826040108,False
626,1946,4373,0.6233771143968889,0.5165565263435434,0.0,4434,1.0131561532496185,False
627,1216,2137,0.6666326730412013,0.39402548093932543,0.0,4506,1.0714056606055713,False
628,2245,2809,0.7256084236745384,0.29816732288215314,0.0,4436,1.0463128115698448,False
629,823,3568,0.5589732228897244,0.4695150589202941,0.0,4438,1.0061466249444997,False
630,4735,4871,0.6302670218974038,0.4545200280964594,0.0,4410,1.0234117035614452,False
631,3518,2847,0.5031742199896856,0.29986398114572826,0.0,4040,1.0002317943386179,False
632,2112,1860,0.7047354000960873,0.6350809948836076,0.0,4409,1.1014866214777044,False
633,4367,1150,0.7836940099738356,0.4866033587776598,0.0,4409,1.0326379138446207,False
634,1958,3455,0.5127892493245394,0.30826965406663703,0.0,3376,1.0000625437877595,False
635,2504,2526,0.6841685879075374,0.4162318391531613,0.0,4436,1.1326516123795642,False
636,1568,4202,0.5303963149927604,0.23852913606818513,0.0,3943,1.001395820748017,False
637,4494,110,0.4576981075476221,0.4407329536042945,0.0,4632,1.0139143153395178,False
638,726,4292,0.4397051166618944,0.3607664930966626,0.0,3184,1.0001211017183247,False
639,974,2612,0.6862825266006922,0.5519109905056613,0.0,4434,1.0122681954434958,False
