n,weyl_b,weyl_abs_c
7160,0.30773820481317204,0.07985020072947613
7170,0.3077382082614135,0.07984669164583114
7180,0.3077382116976577,0.07984318988842709
7190,0.30773821512196314,0.07983969543180702
7200,0.30773821853438776,0.07983620825063564
7210,0.30773822193498895,0.07983272831970112
7220,0.3077382253238242,0.07982925561391507
7230,0.30773822870095047,0.07982579010830726
7240,0.3077382320664241,0.07982233177803177
7250,0.30773823542030143,0.07981888059835995
7260,0.3077382387626384,0.07981543654468393
7270,0.30773824209349054,0.07981199959251306
7280,0.30773824541291284,0.07980856971747485
7290,0.30773824872096,0.07980514689531493
7300,0.3077382520176871,0.0798017311018917
7310,0.30773825530314775,0.07979832231318351
7320,0.307738258577396,0.07979492050528059
7330,0.30773826184048525,0.07979152565438863
7340,0.30773826509246893,0.07978813773682525
7350,0.30773826833339957,0.07978475672902174
7360,0.30773827156333,0.07978138260752132
7370,0.3077382747823121,0.07977801534897999
7380,0.307738277990398,0.07977465493016123
7390,0.307738281187639,0.07977130132794041
7400,0.30773828437408646,0.07976795451930307
7410,0.3077382875497917,0.0797646144813422
7420,0.30773829071480474,0.07976128119125736
7430,0.30773829386917617,0.07975795462635915
7440,0.3077382970129563,0.07975463476406208
7450,0.3077383001461945,0.07975132158188636
7460,0.30773830326894014,0.07974801505746054
7470,0.3077383063812429,0.07974471516851356
7480,0.30773830948315084,0.07974142189288358
7490,0.3077383125747132,0.07973813520850737
7500,0.30773831565597737,0.07973485509342826
7510,0.3077383187269923,0.07973158152578996
