weyl_a,weyl_b,weyl_c,size,w1,w2,w3,h1,h2,h3
0.7853981633974483,0.32935418095648306,0.1926910390667178,25,7,4,1,2,2,3
0.7853981633974481,0.34651088203608005,0.1945523074390989,26,7,4,1,2,2,4
0.7853981633974483,0.35815212591335577,0.1952108237294672,27,7,4,1,2,2,5
0.7853981633974483,0.36664193153957214,0.19520966049048916,28,7,4,1,2,2,6
0.7853981633974483,0.2631118665223422,0.17285611275663815,28,7,4,1,2,3,2
0.7853981633974482,0.28864283152824477,-0.17759335589874947,29,7,4,1,2,3,3
0.7853981633974483,0.30407609593686047,0.17977248365467524,30,7,4,1,2,3,4
0.7853981633974482,0.31453148500002026,-0.18063915466586877,31,7,4,1,2,3,5
0.7853981633974483,0.32215161041966844,0.18077274397566523,32,7,4,1,2,3,6
0.7853981633974483,0.2351682354696889,0.15941435808296944,32,7,4,1,2,4,2
0.7853981633974483,0.2587759334068327,0.16447816835934148,33,7,4,1,2,4,3
0.7853981633974483,0.2730322318462246,0.16690714742910995,34,7,4,1,2,4,4
0.7853981633974483,0.2826876909799836,0.16796546386575084,35,7,4,1,2,4,5
0.7853981633974483,0.2897257201005381,0.16824617177318935,36,7,4,1,2,4,6
0.7853981633974482,0.21351336990308667,-0.14796008060895627,36,7,4,1,2,5,2
0.7853981633974483,0.23566328697396965,0.1532482081944151,37,7,4,1,2,5,3
0.7853981633974483,0.24903716291316158,0.15587484080588077,38,7,4,1,2,5,4
0.7853981633974483,0.2580968095237255,0.15710094708810107,39,7,4,1,2,5,5
0.7853981633974483,0.26470294578379416,0.15752208272054613,40,7,4,1,2,5,6
0.7853981633974482,0.19614018946495904,-0.13816474998263928,40,7,4,1,2,6,2
0.7853981633974483,0.21712413928361052,0.14360835515357717,41,7,4,1,2,6,3
0.7853981633974482,0.22979660726215823,-0.14639162840595787,42,7,4,1,2,6,4
0.7853981633974483,0.23838430688231504,0.14776155651352507,43,7,4,1,2,6,5
0.7853981633974483,0.24464895457676228,0.14831024188646058,44,7,4,1,2,6,6
0.7853981633974481,0.29128751780125484,-0.21407226937331636,31,7,4,1,3,2,2
0.7853981633974483,0.31937102401517325,0.21832982687892422,32,7,4,1,3,2,3
0.7853981633974482,0.3363831682658498,-0.22022284200347286,33,7,4,1,3,2,4
0.7853981633974483,0.34791921543922566,0.2209199577622627,34,7,4,1,3,2,5
0.7853981633974483,0.35633086274096293,0.22095887606541442,35,7,4,1,3,2,6
0.7853981633974483,0.2519544324948173,0.19455748537603856,35,7,4,1,3,3,2
0.7853981633974482,0.2773562723627121,-0.1992673110216856,36,7,4,1,3,3,3
0.7853981633974482,0.2927107775357536,-0.20145369910909672,37,7,4,1,3,3,4
0.7853981633974482,0.3031147516495567,-0.20234378148064813,38,7,4,1,3,3,5
0.7853981633974483,0.3107011677645879,0.20250806733577598,39,7,4,1,3,3,6
0.7853981633974483,0.22313832714727333,0.1781485792733637,39,7,4,1,3,4,2
0.7853981633974483,0.24668172563488255,0.18315709443628325,40,7,4,1,3,4,3
0.7853981633974483,0.2609094559271261,0.18557521770242946,41,7,4,1,3,4,4
0.7853981633974483,0.2705531384563944,0.18664480699954833,42,7,4,1,3,4,5
0.7853981633974481,0.2775894420317959,-0.1869480146103113,43,7,4,1,3,4,6
0.7853981633974483,0.20090586438788627,0.16437868448046,43,7,4,1,3,5,2
0.7853981633974482,0.22304345238423728,-0.1695927067614651,44,7,4,1,3,5,3
0.7853981633974483,0.2364277887349875,0.17219526149871722,45,7,4,1,3,5,4
0.7853981633974481,0.24550591996490834,-0.17342308726855826,46,7,4,1,3,5,5
0.7853981633974483,0.2521344347564298,0.1738597494310783,47,7,4,1,3,5,6
0.7853981633974483,0.18314284630582733,0.15272928255178186,47,7,4,1,3,6,2
0.7853981633974483,0.20415644469441574,0.15808624994514098,48,7,4,1,3,6,3
0.7853981633974483,0.21687028229327687,0.1608358235996894,49,7,4,1,3,6,4
0.7853981633974483,0.22550015023217806,0.16219997897543248,50,7,4,1,3,6,5
0.7853981633974483,0.23180588455980988,0.16275833299442155,51,7,4,1,3,6,6
0.7853981633974483,0.2846457110366929,0.2340223978921232,38,7,4,1,4,2,2
0.7853981633974483,0.31250821192826006,0.23828314031917053,39,7,4,1,4,2,3
0.7853981633974483,0.3293608837562001,0.24020007768135176,40,7,4,1,4,2,4
0.7853981633974482,0.34077483406417386,-0.24092946267969406,41,7,4,1,4,2,5
0.7853981633974481,0.34909008917311013,-0.24100328791144765,42,7,4,1,4,2,6
0.7853981633974483,0.24422509413547022,0.21142391522528392,42,7,4,1,4,3,2
0.7853981633974483,0.2694509615531855,0.21610312495421802,43,7,4,1,4,3,3
0.7853981633974483,0.2846864727267535,0.21829354579938798,44,7,4,1,4,3,4
0.7853981633974483,0.2950031524888326,0.21920402073371648,45,7,4,1,4,3,5
0.7853981633974483,0.30252294083078546,0.21939630389179143,46,7,4,1,4,3,6
0.7853981633974483,0.21469840876559232,0.19270486088939087,46,7,4,1,4,4,2
0.7853981633974482,0.23810591546796545,-0.19765966923281564,47,7,4,1,4,4,3
0.7853981633974483,0.2522477204301721,0.2000669468394154,48,7,4,1,4,4,4
0.7853981633974483,0.26183128233092656,0.20114708075571563,49,7,4,1,4,4,5
0.7853981633974483,0.2688235347844081,0.20147175662913863,50,7,4,1,4,4,6
0.7853981633974483,0.1919777728473635,0.17714197433967005,50,7,4,1,4,5,2
0.7853981633974482,0.21401363730648093,-0.1822867828065151,51,7,4,1,4,5,3
0.7853981633974483,0.2273390635391621,0.18486753530002265,52,7,4,1,4,5,4
0.7853981633974482,0.23637876225176946,-0.18609796719224203,53,7,4,1,4,5,5
0.7853981633974483,0.24298097537809582,0.18655030139272366,54,7,4,1,4,5,6
0.7853981633974482,0.17387097228484727,-0.16406149218964483,54,7,4,1,4,6,2
0.7853981633974482,0.194811790246737,0.16933894921104997,55,7,4,1,4,6,3
0.7853981633974483,0.20748900741995868,0.1720586756017548,56,7,4,1,4,6,4
0.7853981633974481,0.21609807963264238,-0.17341909375068187,57,7,4,1,4,6,5
0.7853981633974482,0.2223918118582935,0.17398811326519947,58,7,4,1,4,6,6
0.7853981633974482,0.2799131788744518,-0.2503074336851343,45,7,4,1,5,2,2
0.7853981633974483,0.3075599424722313,0.2545628767547852,46,7,4,1,5,2,3
0.7853981633974482,0.3242537247712969,-0.25649707244818565,47,7,4,1,5,2,4
0.7853981633974483,0.33554324188470197,0.25725338179982504,48,7,4,1,5,2,5
0.7853981633974483,0.34375774326581965,0.25735779339623654,49,7,4,1,5,2,6
0.7853981633974482,0.23860927291605183,-0.22516866657120627,49,7,4,1,5,3,2
0.7853981633974482,0.26364460870894835,-0.2298133869687824,50,7,4,1,5,3,3
0.7853981633974482,0.2787470767993634,-0.2320041664595225,51,7,4,1,5,3,4
0.7853981633974483,0.28896294834652103,0.23293172657185135,52,7,4,1,5,3,5
0.7853981633974483,0.29640296652652864,0.23314912142455402,53,7,4,1,5,3,6
0.7853981633974483,0.20848956516391937,0.20456406939496485,53,7,4,1,5,4,2
0.7853981633974483,0.23173219209715157,0.20946474114365454,54,7,4,1,5,4,3
0.7853981633974483,0.24576377114478287,0.21185974706400135,55,7,4,1,5,4,4
0.7853981633974482,0.25526607817937474,-0.21294864450806283,56,7,4,1,5,4,5
0.7853981633974482,0.262195281989281,-0.21329296112052987,57,7,4,1,5,4,6
0.7853981633974483,0.18754570081630906,0.18535026687490763,57,7,4,1,5,5,2
0.7853981633974483,0.2072447234335142,0.19262332577988506,58,7,4,1,5,5,3
0.7853981633974483,0.22047951196061533,0.19518250265098125,59,7,4,1,5,5,4
0.7853981633974483,0.2294542162714448,0.1964149076920778,60,7,4,1,5,5,5
0.7853981633974483,0.23600702008125296,0.19688189632914366,61,7,4,1,5,5,6
0.7853981633974483,0.17330714930173485,0.16693974808499235,61,7,4,1,5,6,2
0.7853981633974483,0.18776004528430246,0.17850884773684328,62,7,4,1,5,6,3
0.7853981633974483,0.20036341583595352,0.18120015697884462,63,7,4,1,5,6,4
0.7853981633974482,0.2089211650636047,-0.18255707061388105,64,7,4,1,5,6,5
0.7853981633974483,0.21517682055688514,0.18313636804615285,65,7,4,1,5,6,6
0.7853981633974483,0.276447345394657,0.2639900893272129,52,7,4,1,6,2,2
0.7853981633974483,0.3038895482433528,0.2682332136650789,53,7,4,1,6,2,3
0.7853981633974482,0.32043084683939327,-0.2701790731539573,54,7,4,1,6,2,4
0.7853981633974482,0.33159934737596686,-0.27095778273212456,55,7,4,1,6,2,5
0.7853981633974482,0.3397144205319904,-0.2710891063012584,56,7,4,1,6,2,6
0.7853981633974482,0.23669732020888112,-0.234410402166068,56,7,4,1,6,3,2
0.7853981633974483,0.25925407869662376,0.24130397887633226,57,7,4,1,6,3,3
0.7853981633974483,0.27422057946747724,0.2434916622414658,58,7,4,1,6,3,4
0.7853981633974483,0.2843317955816227,0.24443316783934854,59,7,4,1,6,3,5
0.7853981633974482,0.29168757781316934,-0.24467291520084,60,7,4,1,6,3,6
0.7853981633974483,0.21450846297300785,0.20378756823576882,60,7,4,1,6,4,2
0.7853981633974482,0.22685491731459173,-0.2193540715640525,61,7,4,1,6,4,3
0.7853981633974483,0.24076658996481903,0.22173503756084845,62,7,4,1,6,4,4
0.7853981633974483,0.2501786747440402,0.2228306698264726,63,7,4,1,6,4,5
0.7853981633974483,0.25703636627186643,0.22319260817241915,64,7,4,1,6,4,6
0.7853981633974483,0.1962737581481271,0.18028534783081263,64,7,4,1,6,5,2
0.7853981633974483,0.20202092710778885,0.2012851965454292,65,7,4,1,6,5,3
0.7853981633974482,0.2151503597786295,-0.20382230904628962,66,7,4,1,6,5,4
0.7853981633974483,0.22404734407661842,0.2050555352283423,67,7,4,1,6,5,5
0.7853981633974483,0.23053937733824004,0.20553576581997746,68,7,4,1,6,5,6
0.7853981633974482,0.18107042977398802,-0.16160551584190674,68,7,4,1,6,6,2
0.7853981633974483,0.1861987348500751,0.18228235715188834,69,7,4,1,6,6,3
0.7853981633974483,0.19479333043301317,0.1888620954586253,70,7,4,1,6,6,4
0.7853981633974481,0.2032842040647811,-0.1902150396014486,71,7,4,1,6,6,5
0.7853981633974483,0.20948826255645425,0.19080369965941646,72,7,4,1,6,6,6
0.7853981633974483,0.23744706370857482,0.20684740408550173,26,7,4,2,2,2,2
0.7853981633974483,0.27132107085264145,0.21298265160652452,28,7,4,2,2,2,3
0.7853981633974483,0.29338685646096163,0.21585328983594199,30,7,4,2,2,2,4
0.7853981633974483,0.309089608385003,0.21704479648747022,32,7,4,2,2,2,5
0.7853981633974483,0.32093221775444825,0.21729587599767886,34,7,4,2,2,2,6
0.7853981633974483,0.20419963501108995,0.19394422329092986,30,7,4,2,2,3,2
0.7853981633974483,0.2350029222706418,0.20069107799542785,32,7,4,2,2,3,3
0.7853981633974483,0.2550002341120594,0.2039367787890356,34,7,4,2,2,3,4
0.7853981633974482,0.26919878982926004,-0.20536054015402083,36,7,4,2,2,3,5
0.7853981633974482,0.279891302376023,-0.20575078170337235,38,7,4,2,2,3,6
0.7853981633974483,0.18192500470173467,0.17972354568498705,34,7,4,2,2,4,2
0.7853981633974483,0.2083145690233934,0.18907044347580637,36,7,4,2,2,4,3
0.7853981633974483,0.22684984847936285,0.1926099405195867,38,7,4,2,2,4,4
0.7853981633974483,0.2399992796294157,0.19425302274075662,40,7,4,2,2,4,5
0.7853981633974482,0.2498971320133041,-0.19480744132164407,42,7,4,2,2,4,6
0.7853981633974483,0.17121406853903753,0.16079334360621544,38,7,4,2,2,5,2
0.7853981633974483,0.18767171272026495,0.17863180569026937,40,7,4,2,2,5,3
0.7853981633974483,0.20508799029213254,0.18240550711471926,42,7,4,2,2,5,4
0.7853981633974482,0.21744071205649895,-0.18424512177468344,44,7,4,2,2,5,5
0.7853981633974483,0.22673832913407477,0.1849627562601439,46,7,4,2,2,5,6
0.7853981633974483,0.16176758313054762,0.14565362597617604,42,7,4,2,2,6,2
0.7853981633974483,0.17114289171281882,0.16937389534101488,44,7,4,2,2,6,3
0.7853981633974483,0.18765791699920076,0.17333511296505755,46,7,4,2,2,6,4
0.7853981633974481,0.19937199035247843,-0.17534643988250842,48,7,4,2,2,6,5
0.7853981633974483,0.2081899719814011,0.17621633055842878,50,7,4,2,2,6,6
0.7853981633974483,0.2325733160446264,0.22735226928911256,33,7,4,2,3,2,2
0.7853981633974482,0.26088882540989733,-0.23871247213480018,35,7,4,2,3,2,3
0.7853981633974483,0.28269429220024556,0.24161165793935346,37,7,4,2,3,2,4
0.7853981633974483,0.29819132580776664,0.24284256540445348,39,7,4,2,3,2,5
0.7853981633974483,0.30986932145740287,0.2431370711912999,41,7,4,2,3,2,6
0.7853981633974483,0.21580816556499993,0.19250126811523227,37,7,4,2,3,3,2
0.7853981633974482,0.2230238133876572,-0.2224952961689004,39,7,4,2,3,3,3
0.7853981633974482,0.24281946718665015,0.2257290127443463,41,7,4,2,3,3,4
0.7853981633974483,0.25686698881433134,0.22716533057587984,43,7,4,2,3,3,5
0.7853981633974481,0.26744425135445393,-0.22758087783319692,45,7,4,2,3,3,6
0.7853981633974483,0.2008341719740585,0.1669887429054846,41,7,4,2,3,4,2
0.7853981633974482,0.20787717639104475,-0.19535301167533703,43,7,4,2,3,4,3
0.7853981633974483,0.21373665912971074,0.211376425479175,45,7,4,2,3,4,4
0.7853981633974483,0.22677907359468374,0.21301263957104233,47,7,4,2,3,4,5
0.7853981633974483,0.23659992960399379,0.2135787717002211,49,7,4,2,3,4,6
0.7853981633974481,0.18780196940228233,-0.14735454992336727,45,7,4,2,3,5,2
0.7853981633974482,0.19508919017694826,-0.1740530893207044,47,7,4,2,3,5,3
0.7853981633974483,0.19880306920421553,0.19135904156717398,49,7,4,2,3,5,4
0.7853981633974483,0.20364005045300893,0.20062167171259127,51,7,4,2,3,5,5
0.7853981633974483,0.21289074973040556,0.20134062178048762,53,7,4,2,3,5,6
0.7853981633974483,0.1764895410818923,0.13172520367882345,49,7,4,2,3,6,2
0.7853981633974483,0.18394718134875454,0.15707449526637962,51,7,4,2,3,6,3
0.7853981633974483,0.18783504357194314,0.17351321945140796,53,7,4,2,3,6,4
0.7853981633974483,0.18981497583173113,0.1851841449046736,55,7,4,2,3,6,5
0.7853981633974483,0.1939792471626438,0.19067811531445233,57,7,4,2,3,6,6
0.7853981633974481,0.2526680940506614,-0.2206698475635669,40,7,4,2,4,2,2
0.7853981633974482,0.25879581849597244,-0.2539066821467939,42,7,4,2,4,2,3
0.7853981633974483,0.27547458545380366,0.2617114148969195,44,7,4,2,4,2,4
0.7853981633974482,0.29077815345432345,-0.2629717327654246,46,7,4,2,4,2,5
0.7853981633974481,0.3022961418694212,-0.26330128261428065,48,7,4,2,4,2,6
0.7853981633974483,0.232838520479568,0.1845880302440639,44,7,4,2,4,3,2
0.7853981633974483,0.2394619195705241,0.21483533089931317,46,7,4,2,4,3,3
0.7853981633974483,0.2426797985603697,0.23442572285541718,48,7,4,2,4,3,4
0.7853981633974483,0.24831281836781827,0.2441250333973839,50,7,4,2,4,3,5
0.7853981633974483,0.258761481910426,0.24456253855960597,52,7,4,2,4,3,6
0.7853981633974483,0.21554329953921947,0.1582541654258316,48,7,4,2,4,4,2
0.7853981633974482,0.2224878387951419,0.18637232462238895,50,7,4,2,4,4,3
0.7853981633974483,0.22594867195367918,0.2045812727706231,52,7,4,2,4,4,4
0.7853981633974483,0.22757862221148883,0.21749181863760025,54,7,4,2,4,4,5
0.7853981633974482,0.228156389864286,-0.227209855889134,56,7,4,2,4,4,6
0.7853981633974483,0.2006994441992358,0.13804377780424737,52,7,4,2,4,5,2
0.7853981633974483,0.20786557719834864,0.16452414224136902,54,7,4,2,4,5,3
0.7853981633974483,0.21152534087746666,0.18168220425634463,56,7,4,2,4,5,4
0.7853981633974483,0.21332640767962996,0.19385536471552367,58,7,4,2,4,5,5
0.7853981633974483,0.21404878560107576,0.20302438016113733,60,7,4,2,4,5,6
0.7853981633974482,0.18793686926731912,-0.12199921373488287,56,7,4,2,4,6,2
0.7853981633974483,0.19525893107671344,0.1471556114801693,58,7,4,2,4,6,3
0.7853981633974483,0.19908176855250925,0.16346954371193334,60,7,4,2,4,6,4
0.7853981633974482,0.20103573826954335,-0.175052809352235,62,7,4,2,4,6,5
0.7853981633974483,0.20189573354004864,0.1837837180523687,64,7,4,2,4,6,6
0.7853981633974483,0.26911480461840753,0.21604288617344647,47,7,4,2,5,2,2
0.7853981633974482,0.2752187315595407,-0.2490131264928701,49,7,4,2,5,2,3
0.7853981633974482,0.2781411010306396,-0.27036599327706146,51,7,4,2,5,2,4
0.7853981633974481,0.2854911385341561,-0.27942303912970345,53,7,4,2,5,2,5
0.7853981633974483,0.2968586409626308,0.2797812234575652,55,7,4,2,5,2,6
0.7853981633974483,0.24673898370802938,0.17897885807230907,51,7,4,2,5,3,2
0.7853981633974483,0.25329388168951095,0.2089664185128033,53,7,4,2,5,3,3
0.7853981633974483,0.2564916109662816,0.228359189673764,55,7,4,2,5,3,4
0.7853981633974481,0.25794190139836637,-0.24208843370392508,57,7,4,2,5,3,5
0.7853981633974482,0.25839795961361567,-0.25240753047749376,59,7,4,2,5,3,6
0.7853981633974483,0.2275344766504741,0.15197259369158989,55,7,4,2,5,4,2
0.7853981633974483,0.2343813610086274,0.17984608901804666,57,7,4,2,5,4,3
0.7853981633974482,0.23780330440397002,-0.19787665330546567,59,7,4,2,5,4,4
0.7853981633974483,0.23942589181040663,0.21064873546079266,61,7,4,2,5,4,5
0.7853981633974483,0.24001393893790723,0.2202554778911514,63,7,4,2,5,4,6
0.7853981633974482,0.21121009353492415,-0.13127857630084527,59,7,4,2,5,5,2
0.7853981633974483,0.21825988132432173,0.15753118954502732,61,7,4,2,5,5,3
0.7853981633974483,0.22186777342109565,0.174529028126841,63,7,4,2,5,5,4
0.7853981633974483,0.22365216185873749,0.186580878095695,65,7,4,2,5,5,5
0.7853981633974483,0.22437805561306057,0.19565420124363264,67,7,4,2,5,5,6
0.7853981633974483,0.19726728485538558,0.11487620906752305,63,7,4,2,5,6,2
0.7853981633974483,0.2044612242216406,0.13982148830474994,65,7,4,2,5,6,3
0.7853981633974483,0.20822318953445063,0.15599162758821183,67,7,4,2,5,6,4
0.7853981633974481,0.21015344801594793,-0.1674685483777676,69,7,4,2,5,6,5
0.7853981633974483,0.211011426747727,0.1761170960861378,71,7,4,2,5,6,6
0.7853981633974482,0.2829628573991396,-0.21276522688256794,54,7,4,2,6,2,2
0.7853981633974482,0.2890331407499076,-0.24549755262332695,56,7,4,2,6,2,3
0.7853981633974482,0.29195458300495947,-0.266656055178462,58,7,4,2,6,2,4
0.7853981633974483,0.2932519232037185,0.28161776554156237,60,7,4,2,6,2,5
0.7853981633974483,0.29363364561204364,0.2928455317299914,62,7,4,2,6,2,6
0.7853981633974482,0.2584111418919486,-0.1748977119082351,58,7,4,2,6,3,2
0.7853981633974482,0.2648932687445704,-0.20464364293756,60,7,4,2,6,3,3
0.7853981633974481,0.2680669102496358,-0.223850190915857,62,7,4,2,6,3,4
0.7853981633974483,0.26951870802401867,0.2374286277618456,64,7,4,2,6,3,5
0.7853981633974483,0.2699901858772611,0.24762212184074972,66,7,4,2,6,3,6
0.7853981633974483,0.2375914494023359,0.14732943812278876,62,7,4,2,6,4,2
0.7853981633974481,0.2443406099466534,-0.17496761682925843,64,7,4,2,6,4,3
0.7853981633974483,0.24772253643433917,0.19282391588207304,66,7,4,2,6,4,4
0.7853981633974482,0.24933617448717005,-0.2054585672309015,68,7,4,2,6,4,5
0.7853981633974483,0.24993277288521032,0.214952983300857,70,7,4,2,6,4,6
0.7853981633974483,0.22002257334496456,0.1262228365685587,66,7,4,2,6,5,2
0.7853981633974482,0.226958951878256,-0.1522499844505889,68,7,4,2,6,5,3
0.7853981633974483,0.23051588563958703,0.1690860211638361,70,7,4,2,6,5,4
0.7853981633974482,0.232283448109615,-0.18101298174368008,72,7,4,2,6,5,5
0.7853981633974483,0.2330121655411217,0.1899858081184842,74,7,4,2,6,5,6
0.7853981633974483,0.20509169266712135,0.1095087775200918,70,7,4,2,6,6,2
0.7853981633974483,0.2121625470145858,0.13423955530735387,72,7,4,2,6,6,3
0.7853981633974483,0.21586601945967132,0.1502598339450607,74,7,4,2,6,6,4
0.7853981633974483,0.2177734780896996,0.16162324437973385,76,7,4,2,6,6,5
0.7853981633974482,0.2186295266460032,-0.17018172348107452,78,7,4,2,6,6,6
0.7853981633974483,0.31350035272259813,0.17799259377086862,26,7,5,1,2,2,2
0.7853981633974482,0.34392312783575996,-0.18230102181232155,27,7,5,1,2,2,3
0.7853981633974482,0.3625148920379093,-0.1845257012463728,28,7,5,1,2,2,4
0.7853981633974483,0.3751955042937052,0.18563518452459515,29,7,5,1,2,2,5
0.7853981633974483,0.38447414081706555,0.1860948593890761,30,7,5,1,2,2,6
0.7853981633974482,0.2771958842664777,-0.16378114351818862,31,7,5,1,2,3,2
0.7853981633974483,0.3049082205356628,0.1685708652452078,32,7,5,1,2,3,3
0.7853981633974482,0.3217786856486766,-0.17110362650406064,33,7,5,1,2,3,4
0.7853981633974483,0.3332598796467927,0.17241497140014594,34,7,5,1,2,3,5
0.7853981633974483,0.34165072289014997,0.17300618740262053,35,7,5,1,2,3,6
0.7853981633974483,0.25000280662987695,0.15143437174854935,36,7,5,1,2,4,2
0.7853981633974483,0.27577990477641023,0.1565340278604035,37,7,5,1,2,4,3
0.7853981633974483,0.2914462477562614,0.1592930753599795,38,7,5,1,2,4,4
0.7853981633974483,0.3020994593921893,0.16077311622459067,39,7,5,1,2,4,5
0.7853981633974482,0.3098827834276694,-0.16149112460484805,40,7,5,1,2,4,6
0.7853981633974483,0.2286416177141577,0.14082923611386278,41,7,5,1,2,5,2
0.7853981633974482,0.25292707514221746,-0.14613756084465912,42,7,5,1,2,5,3
0.7853981633974483,0.2676762911136006,0.14906854763897393,43,7,5,1,2,5,4
0.7853981633974483,0.2777035066667288,0.15068970776440604,44,7,5,1,2,5,5
0.7853981633974483,0.28502961708745644,0.15152337264073523,45,7,5,1,2,5,6
0.7853981633974483,0.21131290647106837,0.13169647021496278,46,7,5,1,2,6,2
0.7853981633974483,0.2343910816197301,0.13714724428420944,47,7,5,1,2,6,3
0.7853981633974482,0.24840334517022367,0.14021081223320753,48,7,5,1,2,6,4
0.7853981633974483,0.2579296710961234,0.14194987980338336,49,7,5,1,2,6,5
0.7853981633974483,0.26489082900499916,0.14288641395154755,50,7,5,1,2,6,6
0.7853981633974483,0.3031217250319225,0.20401410897044414,33,7,5,1,3,2,2
0.7853981633974483,0.3333536608260932,0.20836093084816731,34,7,5,1,3,2,3
0.7853981633974483,0.3518161075476387,0.21062831095357026,35,7,5,1,3,2,4
0.7853981633974481,0.36440379389612865,-0.21178040872422343,36,7,5,1,3,2,5
0.7853981633974483,0.37361404289325595,0.21228065402940555,37,7,5,1,3,2,6
0.7853981633974483,0.26531381437089685,0.18612399138507474,38,7,5,1,3,3,2
0.7853981633974481,0.2929135799514775,-0.19091682947492838,39,7,5,1,3,3,3
0.7853981633974482,0.30971993293003575,-0.19347006979441606,40,7,5,1,3,3,4
0.7853981633974483,0.3211620617167643,0.19480955670379352,41,7,5,1,3,3,5
0.7853981633974483,0.32952940347759796,0.1954318231369312,42,7,5,1,3,3,6
0.7853981633974482,0.23716412342847004,0.17092719419127445,43,7,5,1,3,4,2
0.7853981633974481,0.26289405435753466,-0.1760036061263177,44,7,5,1,3,4,3
0.7853981633974483,0.27854733841324286,0.1787656801519928,45,7,5,1,3,4,4
0.7853981633974483,0.28920202663545425,0.1802618984902713,46,7,5,1,3,4,5
0.7853981633974483,0.29699471829390234,0.18100263801542393,47,7,5,1,3,4,6
0.7853981633974483,0.21516460240297874,0.15805612473866582,48,7,5,1,3,5,2
0.7853981633974482,0.2394564260200447,-0.1633221179244595,49,7,5,1,3,5,3
0.7853981633974483,0.2542329235988934,0.1662428320240199,50,7,5,1,3,5,4
0.7853981633974483,0.26429296240989775,0.16787058336850436,51,7,5,1,3,5,5
0.7853981633974483,0.2716534672558888,0.1687199609904999,52,7,5,1,3,5,6
0.7853981633974482,0.197401373267315,-0.14708237494139365,53,7,5,1,3,6,2
0.7853981633974482,0.22052981445263065,-0.15247715889422242,54,7,5,1,3,6,3
0.7853981633974483,0.23460168817229032,0.15552040372287568,55,7,5,1,3,6,4
0.7853981633974483,0.24418560211995732,0.15725844623444818,56,7,5,1,3,6,5
0.7853981633974483,0.25120072600845234,0.15820484209465757,57,7,5,1,3,6,6
0.7853981633974483,0.29603522372673385,0.2244219163499137,40,7,5,1,4,2,2
0.7853981633974482,0.32605657351651196,-0.2287942609012914,41,7,5,1,4,2,3
0.7853981633974483,0.3443686096415748,0.23109453363972232,42,7,5,1,4,2,4
0.7853981633974483,0.3568417760115654,0.23228147472818783,43,7,5,1,4,2,5
0.7853981633974482,0.3659618410875769,-0.2328160026753876,44,7,5,1,4,2,6
0.7853981633974483,0.25705242096979486,0.2036238849489278,45,7,5,1,4,3,2
0.7853981633974482,0.28448419102964095,-0.20841241316835912,46,7,5,1,4,3,3
0.7853981633974483,0.30117930678679894,0.21098020682855356,47,7,5,1,4,3,4
0.7853981633974483,0.3125410224457079,0.21234297306151273,48,7,5,1,4,3,5
0.7853981633974482,0.3208476116944512,-0.2129922571619849,49,7,5,1,4,3,6
0.7853981633974483,0.22812870315545553,0.18619218279749106,50,7,5,1,4,4,2
0.7853981633974483,0.25373031516110967,0.19124215805976075,51,7,5,1,4,4,3
0.7853981633974483,0.269305427661358,0.19400430214713804,52,7,5,1,4,4,4
0.7853981633974482,0.2799070280646623,-0.19551401259789092,53,7,5,1,4,4,5
0.7853981633974482,0.28766176908996677,-0.19627509465425508,54,7,5,1,4,4,6
0.7853981633974483,0.20559386122409773,0.17155295183799701,55,7,5,1,4,5,2
0.7853981633974483,0.22979202850289315,0.176776576426402,56,7,5,1,4,5,3
0.7853981633974482,0.24451787214245435,-0.17968628303114542,57,7,5,1,4,5,4
0.7853981633974483,0.2545469558688076,0.18131956881365685,58,7,5,1,4,5,5
0.7853981633974483,0.2618876535277179,0.18218349444004023,59,7,5,1,4,5,6
0.7853981633974483,0.18745121788989927,0.1591468137736669,60,7,5,1,4,6,2
0.7853981633974483,0.21051584878987128,0.16448787596008962,61,7,5,1,4,6,3
0.7853981633974483,0.22456006429940611,0.16751170869389131,62,7,5,1,4,6,4
0.7853981633974482,0.23413120719502878,0.1692488884193395,63,7,5,1,4,6,5
0.7853981633974482,0.24114126409821424,-0.17020490365490115,64,7,5,1,4,6,6
0.7853981633974481,0.2909592708741551,-0.24119522917025193,47,7,5,1,5,2,2
0.7853981633974482,0.32077028533792085,-0.24558275717646172,48,7,5,1,5,2,3
0.7853981633974483,0.3389286802756146,0.24790808357768945,49,7,5,1,5,2,4
0.7853981633974483,0.35128209482317896,0.24912370783637172,50,7,5,1,5,2,5
0.7853981633974482,0.3603054195466715,0.2496875861215928,51,7,5,1,5,2,6
0.7853981633974483,0.2510259997669584,0.21798789476960145,52,7,5,1,5,3,2
0.7853981633974483,0.2782702092405005,0.2227654918017059,53,7,5,1,5,3,3
0.7853981633974482,0.29483605067884255,-0.2253425302633829,54,7,5,1,5,3,4
0.7853981633974482,0.3061006916910909,-0.226724226424996,55,7,5,1,5,3,5
0.7853981633974483,0.3143309071629137,0.22739693689674656,56,7,5,1,5,3,6
0.7853981633974482,0.2214591342385619,-0.19871959383268045,57,7,5,1,5,4,2
0.7853981633974483,0.24689807977057932,0.20373955493841578,58,7,5,1,5,4,3
0.7853981633974483,0.2623663942468131,0.2064985239982846,59,7,5,1,5,4,4
0.7853981633974483,0.27289031583591683,0.20801883592884884,60,7,5,1,5,4,5
