index,entry,diagram,size,weyl_a,weyl_b,weyl_c
1099,1099,"(9, 2, 2, 2, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.19882639481403785,-0.18639960623214602
1100,1100,"(9, 2, 2, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.24835907325444673,-0.19294626732626607
1101,1101,"(9, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.3330148736189953,-0.2028371276440657
1102,1102,"(8, 8, 3, 1)",20,0.7853981633974483,0.24557684350010855,0.24473290940681958
1103,1103,"(8, 8, 2, 1, 1)",20,0.7853981633974481,0.28011835235866567,-0.25876510419496146
1104,1104,"(8, 7, 5)",20,0.7853981633974483,0.24300371256615994,-0.05033687677528853
1105,1105,"(8, 7, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.28895616947345104,0.14732032626892888
1106,1106,"(8, 6, 3, 3)",20,0.7853981633974483,0.21998723063980113,0.15276445183363369
1107,1107,"(8, 6, 2, 2, 2)",20,0.7853981633974482,0.24609921061059215,-0.19314303890772955
1108,1108,"(8, 6, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.375215009800586,-0.16791341403114934
1109,1109,"(8, 5, 5, 2)",20,0.7853981633974483,0.17878360856466147,0.12098340927040457
1110,1110,"(8, 5, 5, 1, 1)",20,0.7853981633974483,0.25876379121196535,0.15581990695730052
1111,1111,"(8, 5, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.40745410878872157,0.18014608714303915
1112,1112,"(8, 4, 4, 2, 2)",20,0.7853981633974483,0.22355792232372684,0.17925224812872192
1113,1113,"(8, 4, 4, 1, 1, 1, 1)",20,0.7853981633974483,0.3074680365981912,0.17645262809734952
1114,1114,"(8, 4, 2, 2, 2, 2)",20,0.7853981633974482,0.2918181392986785,-0.24060895379684233
1115,1115,"(8, 4, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.4126276682631156,0.18977348946249073
1116,1116,"(8, 3, 3, 3, 1, 1, 1)",20,0.7853981633974482,0.23001911670760666,-0.17655733250768701
1117,1117,"(8, 3, 3, 2, 2, 2)",20,0.7853981633974482,0.2635939102086633,-0.1683072461827031
1118,1118,"(8, 3, 3, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.3012042440454623,-0.1879322034547366
1119,1119,"(8, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.39296144042766734,-0.19827300575007545
1120,1120,"(8, 2, 2, 2, 2, 2, 1, 1)",20,0.7853981633974482,0.16791341403114934,-0.1234543589252377
1121,1121,"(8, 2, 2, 2, 2, 1, 1, 1, 1)",20,0.7853981633974483,0.1773288885775992,0.16085846972230922
1122,1122,"(8, 2, 2, 2, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.1969568939563615,0.1830897244232128
1123,1123,"(8, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.2455954135472922,-0.1910975366346701
1124,1124,"(8, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.33038652645431466,-0.20419397505457937
1125,1125,"(7, 7, 5, 1)",20,0.7853981633974483,0.21163827795271029,0.18703579766924738
1126,1126,"(7, 7, 4, 2)",20,0.7853981633974483,0.27444298547510987,0.13803970514051717
1127,1127,"(7, 7, 4, 1, 1)",20,0.7853981633974482,0.2837703089472301,-0.23964788427267614
1128,1128,"(7, 7, 3, 1, 1, 1)",20,0.7853981633974482,0.3121872717156675,-0.2604726681481111
1129,1129,"(7, 7, 2, 2, 1, 1)",20,0.7853981633974483,0.24742806463340195,0.17854993754416437
1130,1130,"(7, 7, 2, 1, 1, 1, 1)",20,0.7853981633974482,0.28103263083110974,-0.27503993886940314
1131,1131,"(7, 6, 6, 1)",20,0.7853981633974483,0.11780169276914504,0.081441776581194
1132,1132,"(7, 6, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.30649030238678066,-0.15973651131768474
1133,1133,"(7, 5, 5, 3)",20,0.7853981633974483,0.22054167528293717,0.029364181035390347
1134,1134,"(7, 5, 5, 1, 1, 1)",20,0.7853981633974481,0.25061344434789135,-0.1568438101471461
1135,1135,"(7, 5, 4, 4)",20,0.7853981633974483,0.3372390177204616,0.07310608988964729
1136,1136,"(7, 5, 2, 2, 2, 2)",20,0.7853981633974483,0.2597024981788101,0.21834608761246077
1137,1137,"(7, 5, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.3804520112775309,-0.1806529466605875
1138,1138,"(7, 4, 4, 4, 1)",20,0.7853981633974482,0.15459778554346215,-0.14239373186543602
1139,1139,"(7, 4, 4, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.29815805709854803,-0.17655733250768701
1140,1140,"(7, 4, 3, 3, 3)",20,0.7853981633974483,0.31730686365171284,0.16437480767215773
1141,1141,"(7, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.39957341426635473,-0.1927813773428344
1142,1142,"(7, 3, 3, 3, 3, 1)",20,0.7853981633974482,0.14694396829503376,-0.13198344838223175
1143,1143,"(7, 3, 3, 3, 2, 2)",20,0.7853981633974481,0.24574490157551487,-0.10068410515547921
1144,1144,"(7, 3, 3, 3, 1, 1, 1, 1)",20,0.7853981633974482,0.22915761427484327,-0.17645262809734952
1145,1145,"(7, 3, 3, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.29446416817802135,-0.1875014386691234
1146,1146,"(7, 3, 2, 2, 2, 2, 2)",20,0.7853981633974482,0.27503993886940314,-0.24900140317220565
1147,1147,"(7, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.3858263570272493,-0.2016996561907911
1148,1148,"(7, 2, 2, 2, 2, 2, 2, 1)",20,0.7853981633974483,0.14732032626892916,-0.07910231744710661
1149,1149,"(7, 2, 2, 2, 2, 2, 1, 1, 1)",20,0.7853981633974482,0.1674367003963777,-0.1271979161294423
1150,1150,"(7, 2, 2, 2, 2, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.1736976877952534,-0.15826871395733733
1151,1151,"(7, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.19268803755880182,-0.17987619704650815
1152,1152,"(7, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.24086415176296505,-0.18965659663180023
1153,1153,"(7, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.3260074357067264,-0.20645858758314528
1154,1154,"(6, 6, 5, 3)",20,0.7853981633974483,0.27548672135127267,-0.023625369408258656
1155,1155,"(6, 6, 5, 1, 1, 1)",20,0.7853981633974481,0.2135688783504106,-0.20295364512357494
1156,1156,"(6, 6, 4, 2, 2)",20,0.7853981633974483,0.29058824711024783,0.15651427613811042
1157,1157,"(6, 6, 4, 1, 1, 1, 1)",20,0.7853981633974483,0.29456169304730206,0.24574490157551487
1158,1158,"(6, 6, 3, 3, 2)",20,0.7853981633974483,0.2867092173046496,0.051488570900360964
1159,1159,"(6, 6, 3, 3, 1, 1)",20,0.7853981633974482,0.22552109396080589,-0.19112661931320396
1160,1160,"(6, 6, 3, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.3180020543101403,-0.2635939102086633
1161,1161,"(6, 6, 2, 2, 2, 1, 1)",20,0.7853981633974481,0.21834608761246077,-0.12544288003570614
1162,1162,"(6, 6, 2, 2, 1, 1, 1, 1)",20,0.7853981633974482,0.24060895379684233,-0.1900956288900133
1163,1163,"(6, 6, 2, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.28235386277396124,-0.2711379651181236
1164,1164,"(6, 5, 5, 4)",20,0.7853981633974483,0.28606338472302273,0.09763387350465891
1165,1165,"(6, 5, 5, 2, 2)",20,0.7853981633974483,0.17971718150415267,0.059417301791674315
1166,1166,"(6, 5, 5, 1, 1, 1, 1)",20,0.7853981633974482,0.19334086743535295,-0.14694396829503287
1167,1167,"(6, 5, 3, 3, 3)",20,0.7853981633974483,0.2601232513009718,0.09421555463018527
1168,1168,"(6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.3120918376388957,0.17249674036735918
1169,1169,"(6, 4, 4, 4, 2)",20,0.7853981633974483,0.18493011270643972,0.03905301537354855
1170,1170,"(6, 4, 4, 4, 1, 1)",20,0.7853981633974482,0.16814287034507025,-0.14962890935951734
1171,1171,"(6, 4, 4, 3, 3)",20,0.7853981633974483,0.2948949983692869,0.042521836763574905
1172,1172,"(6, 4, 4, 2, 2, 2)",20,0.7853981633974483,0.22552109396080572,0.1479522588489462
1173,1173,"(6, 4, 4, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.27295998635276675,-0.17315180817864828
1174,1174,"(6, 4, 2, 2, 2, 2, 2)",20,0.7853981633974482,0.25283938186641475,-0.24742806463340195
1175,1175,"(6, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.37272602273028443,-0.19383451791727158
1176,1176,"(6, 3, 3, 3, 3, 2)",20,0.7853981633974483,0.21356887835041066,-0.028631380761903635
1177,1177,"(6, 3, 3, 3, 3, 1, 1)",20,0.7853981633974482,0.1568438101471461,-0.1505696463970443
1178,1178,"(6, 3, 3, 3, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.21920681480548687,0.17398327036355443
1179,1179,"(6, 3, 3, 2, 2, 2, 2)",20,0.7853981633974482,0.2604726681481111,-0.14822232210902442
1180,1180,"(6, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.2812887093803793,-0.18610963322444452
1181,1181,"(6, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.3729131455499122,0.2051867671241876
1182,1182,"(6, 2, 2, 2, 2, 2, 2, 1, 1)",20,0.7853981633974483,0.15493248290990547,0.09177261882048793
1183,1183,"(6, 2, 2, 2, 2, 2, 1, 1, 1, 1)",20,0.7853981633974483,0.1642136332139854,0.12398182123961199
1184,1184,"(6, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.16955642227861212,-0.15201090409967755
1185,1185,"(6, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.1854442850674829,0.17655261520328747
1186,1186,"(6, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.2333800763424252,-0.1883658325526385
1187,1187,"(6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.3190512179449483,-0.20957540186475931
1188,1188,"(5, 5, 5, 4, 1)",20,0.7853981633974482,0.24454980803506832,-0.09231272955915948
1189,1189,"(5, 5, 5, 3, 2)",20,0.7853981633974483,0.3558821623462415,-0.06692692455902183
1190,1190,"(5, 5, 5, 3, 1, 1)",20,0.7853981633974483,0.294894998369287,0.21554176380812784
1191,1191,"(5, 5, 5, 2, 2, 1)",20,0.7853981633974482,0.26012325130097214,-0.09845843479003502
1192,1192,"(5, 5, 5, 2, 1, 1, 1)",20,0.7853981633974482,0.3173068636517131,-0.22728018534384908
1193,1193,"(5, 5, 4, 4, 2)",20,0.7853981633974483,0.21998797739545933,-0.039324238084562424
1194,1194,"(5, 5, 4, 4, 1, 1)",20,0.7853981633974481,0.18493011270643933,-0.0932616682160301
1195,1195,"(5, 5, 4, 3, 3)",20,0.7853981633974483,0.35588216234624126,0.003481725143621217
1196,1196,"(5, 5, 4, 2, 2, 2)",20,0.7853981633974482,0.28670921730464993,-0.11000599293145719
1197,1197,"(5, 5, 4, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.2402881551779945,-0.23518604636948393
1198,1198,"(5, 5, 3, 3, 3, 1)",20,0.7853981633974483,0.1797171815041529,-0.06976440725760558
1199,1199,"(5, 5, 3, 3, 2, 2)",20,0.7853981633974483,0.290588247110248,-0.05136132456736586
1200,1200,"(5, 5, 3, 3, 1, 1, 1, 1)",20,0.7853981633974483,0.22355792232372718,0.1906763421469817
1201,1201,"(5, 5, 3, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.29851607972777483,0.2629198335290255
1202,1202,"(5, 5, 2, 2, 2, 2, 1, 1)",20,0.7853981633974483,0.19314303890773005,-0.08091917321753961
1203,1203,"(5, 5, 2, 2, 2, 1, 1, 1, 1)",20,0.7853981633974482,0.2108452052963523,-0.1288614055039412
1204,1204,"(5, 5, 2, 2, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.23177378073048693,-0.18273452429469295
1205,1205,"(5, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.2733823750467792,0.26942787998745565
1206,1206,"(5, 4, 4, 4, 3)",20,0.7853981633974483,0.24454980803506832,0.09059978081762754
1207,1207,"(5, 4, 4, 4, 1, 1, 1)",20,0.7853981633974482,0.14239373186543602,-0.12453733676650636
1208,1208,"(5, 4, 4, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.210761020937122,-0.1608203882162469
1209,1209,"(5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.3073294074177326,-0.18621863571960784
1210,1210,"(5, 3, 3, 3, 3, 1, 1, 1)",20,0.7853981633974482,0.15581990695730052,-0.13942449268053458
1211,1211,"(5, 3, 3, 3, 2, 2, 2)",20,0.7853981633974483,0.2396478842726767,-0.06698936310840242
1212,1212,"(5, 3, 3, 3, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.19628222098771175,-0.16838871050145077
1213,1213,"(5, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.25598901330437407,-0.1820904197601303
1214,1214,"(5, 3, 2, 2, 2, 2, 2, 2)",20,0.7853981633974482,0.28011835235866656,-0.20923495609037612
1215,1215,"(5, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.34798491857117675,-0.20717730869739626
1216,1216,"(5, 2, 2, 2, 2, 2, 2, 2, 1)",20,0.7853981633974483,0.1340935307185912,-0.04440578557285768
1217,1217,"(5, 2, 2, 2, 2, 2, 2, 1, 1, 1)",20,0.7853981633974482,0.15364982799076987,-0.08847640690711156
1218,1218,"(5, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.15945663543982658,0.1146068031665779
1219,1219,"(5, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.1646489513137519,-0.14088338507075537
1220,1220,"(5, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.17359504375111712,-0.1725948383468321
1221,1221,"(5, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.22130961386099735,-0.18664495366344713
1222,1222,"(5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.30761408607367,0.21324067825936766
1223,1223,"(4, 4, 4, 4, 3, 1)",20,0.7853981633974483,0.28606338472302245,-0.08675429028561688
1224,1224,"(4, 4, 4, 4, 2, 1, 1)",20,0.7853981633974482,0.33723901772046183,-0.17073146715431875
1225,1225,"(4, 4, 4, 3, 3, 2)",20,0.7853981633974483,0.27548672135127283,0.06401463473234542
1226,1226,"(4, 4, 4, 3, 3, 1, 1)",20,0.7853981633974483,0.22054167528293733,-0.06580165082372336
1227,1227,"(4, 4, 4, 3, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.2831484723644522,-0.19666063752607066
1228,1228,"(4, 4, 4, 2, 2, 2, 1, 1)",20,0.7853981633974483,0.21998723063980125,-0.059908461410596914
1229,1229,"(4, 4, 4, 2, 2, 1, 1, 1, 1)",20,0.7853981633974483,0.25201399273593417,0.12535262794177893
1230,1230,"(4, 4, 4, 2, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.3056177624285503,-0.22233280181320403
1231,1231,"(4, 4, 3, 3, 3, 1, 1, 1)",20,0.7853981633974483,0.17878360856466158,-0.06653069609285556
1232,1232,"(4, 4, 3, 3, 2, 2, 2)",20,0.7853981633974483,0.2744429854751101,-0.004490849354069404
1233,1233,"(4, 4, 3, 3, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.20530457367592625,0.13968133134070104
1234,1234,"(4, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.2505107235519679,-0.23904113205459154
1235,1235,"(4, 4, 2, 2, 2, 2, 2, 1, 1)",20,0.7853981633974483,0.1701972761002819,-0.03585209745485596
1236,1236,"(4, 4, 2, 2, 2, 2, 1, 1, 1, 1)",20,0.7853981633974483,0.18435037331395693,-0.07417464469040436
1237,1237,"(4, 4, 2, 2, 2, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.19831470831845355,-0.1111190328104037
1238,1238,"(4, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.22136160217617107,-0.16138411116660034
1239,1239,"(4, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.26739284219194115,-0.2518290787895765
1240,1240,"(4, 3, 3, 3, 3, 3, 1)",20,0.7853981633974483,0.11780169276914515,-0.006356488087967627
1241,1241,"(4, 3, 3, 3, 3, 2, 2)",20,0.7853981633974483,0.2116382779527104,0.030639343504800742
1242,1242,"(4, 3, 3, 3, 3, 1, 1, 1, 1)",20,0.7853981633974482,0.14618133473885386,-0.09438428316634528
1243,1243,"(4, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.1557082213619898,-0.14338352785256703
1244,1244,"(4, 3, 3, 2, 2, 2, 2, 2)",20,0.7853981633974483,0.24473290940681974,-0.06405735154215098
1245,1245,"(4, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.19876210450053033,-0.16975382130738303
1246,1246,"(4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.2882353579693193,-0.2007486585335423
1247,1247,"(4, 2, 2, 2, 2, 2, 2, 2, 1, 1)",20,0.7853981633974483,0.13999043345582463,-0.04446622362181252
1248,1248,"(4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1)",20,0.7853981633974483,0.1486459648620484,-0.07326843616432477
1249,1249,"(4, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.1529193346461346,-0.09621048373163266
1250,1250,"(4, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.15805276136223956,-0.12109341832042997
1251,1251,"(4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.16674326820920893,-0.15287570825215813
1252,1252,"(4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.19992912021200482,-0.18296672198451525
1253,1253,"(4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.2865950519744995,-0.21613792484512473
1254,1254,"(3, 3, 3, 3, 3, 2, 2, 1)",20,0.7853981633974483,0.2430037125661601,1.1102230246251565e-16
1255,1255,"(3, 3, 3, 3, 3, 2, 1, 1, 1)",20,0.7853981633974483,0.3248894255420396,0.12672782671699423
1256,1256,"(3, 3, 3, 3, 2, 2, 2, 1, 1)",20,0.7853981633974483,0.2060915947635033,0.0014931286467496085
1257,1257,"(3, 3, 3, 3, 2, 2, 1, 1, 1, 1)",20,0.7853981633974483,0.2413065941057116,-0.060058788490380266
1258,1258,"(3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.3070458101218456,-0.1557162502299363
1259,1259,"(3, 3, 3, 2, 2, 2, 2, 2, 1)",20,0.7853981633974483,0.15373762917431744,0.05153492398676762
1260,1260,"(3, 3, 3, 2, 2, 2, 2, 1, 1, 1)",20,0.7853981633974483,0.17922501981591565,5.551115123125783e-17
1261,1261,"(3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.19647949072714854,-0.037776707838358625
1262,1262,"(3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.22412743170593302,-0.086499118758665
1263,1263,"(3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.2845690342795626,0.17674685364526965
1264,1264,"(3, 3, 2, 2, 2, 2, 2, 2, 1, 1)",20,0.7853981633974483,0.14724354799600803,0.020979376093273938
1265,1265,"(3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1)",20,0.7853981633974483,0.15821694711684858,-0.010137989630652378
1266,1266,"(3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.16652012494638424,-0.03652734676268299
1267,1267,"(3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.178945747970228,-0.06759161483562526
1268,1268,"(3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.2024490658314413,0.11301632786896754
1269,1269,"(3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974481,0.25562595500279617,-0.2001297694161197
1270,1270,"(3, 2, 2, 2, 2, 2, 2, 2, 2, 1)",20,0.7853981633974483,0.11690267999506515,0.025661740555382895
1271,1271,"(3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1)",20,0.7853981633974483,0.13541150385503214,-0.014809836260787357
1272,1272,"(3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.13980800244429592,-0.037016448361506527
1273,1273,"(3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.14271748487795127,-0.05720701700537223
1274,1274,"(3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974483,0.14704541827583834,-0.07984794101001924
1275,1275,"(3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.15526386153410243,-0.10910509879560149
1276,1276,"(3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.17214654971984,-0.15306682138627092
1277,1277,"(3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",20,0.7853981633974482,0.23707469459777997,-0.21173251403773286
1278,1278,"(18, 2, 1)",21,0.7853981633974483,0.2509079304666885,0.20972270176229613
1279,1279,"(17, 3, 1)",21,0.7853981633974483,0.29310514697669365,0.16973830418714536
1280,1280,"(17, 2, 1, 1)",21,0.7853981633974481,0.29470830954169625,-0.21400624805374768
1281,1281,"(16, 4, 1)",21,0.7853981633974483,0.31012426810379107,0.1525988291952487
1282,1282,"(16, 3, 2)",21,0.7853981633974483,0.25317612089676816,0.1931749229497115
1283,1283,"(16, 3, 1, 1)",21,0.7853981633974483,0.3477629629209922,0.18036493111543717
1284,1284,"(16, 2, 2, 1)",21,0.7853981633974482,0.19923585215882067,-0.1943867720655721
1285,1285,"(16, 2, 1, 1, 1)",21,0.7853981633974481,0.31440052252095985,-0.21094064910023658
1286,1286,"(15, 5, 1)",21,0.7853981633974483,0.3164988833640378,0.14420388916914778
1287,1287,"(15, 4, 2)",21,0.7853981633974483,0.22307574143535142,0.19958709242902078
1288,1288,"(15, 4, 1, 1)",21,0.7853981633974483,0.3702334821606925,0.16384810710935938
1289,1289,"(15, 3, 1, 1, 1)",21,0.7853981633974483,0.373059353832784,0.1838139927201965
1290,1290,"(15, 2, 2, 1, 1)",21,0.7853981633974483,0.2273183452417804,0.2056083535896045
1291,1291,"(15, 2, 1, 1, 1, 1)",21,0.7853981633974481,0.3251044492947317,-0.20707065509765865
1292,1292,"(14, 6, 1)",21,0.7853981633974483,0.31562111480761834,0.13983399325050172
1293,1293,"(14, 5, 2)",21,0.7853981633974483,0.2318831765602351,0.17586309729504918
1294,1294,"(14, 5, 1, 1)",21,0.7853981633974482,0.3793973222658522,-0.15497598612275976
1295,1295,"(14, 4, 3)",21,0.7853981633974483,0.2816112332203193,0.15456475948219656
1296,1296,"(14, 4, 1, 1, 1)",21,0.7853981633974481,0.39826079861646324,-0.16944050096263208
1297,1297,"(14, 3, 3, 1)",21,0.7853981633974483,0.23719097369627207,0.1677944842493142
1298,1298,"(14, 3, 2, 2)",21,0.7853981633974483,0.2645292637056588,0.2385557052124127
1299,1299,"(14, 3, 1, 1, 1, 1)",21,0.7853981633974482,0.3870443728072539,-0.18526947821056083
1300,1300,"(14, 2, 2, 2, 1)",21,0.7853981633974481,0.18512162397295384,-0.15947248313081985
1301,1301,"(14, 2, 2, 1, 1, 1)",21,0.7853981633974483,0.24131030208199,0.20352022459710017
1302,1302,"(14, 2, 1, 1, 1, 1, 1)",21,0.7853981633974482,0.33136672486460395,-0.20371238742413844
1303,1303,"(13, 7, 1)",21,0.7853981633974483,0.30679182050624326,0.1372458196115534
1304,1304,"(13, 6, 2)",21,0.7853981633974483,0.22989227085878078,0.16344018031647067
1305,1305,"(13, 6, 1, 1)",21,0.7853981633974482,0.3791854783755104,-0.14987398703458865
1306,1306,"(13, 5, 3)",21,0.7853981633974483,0.22079343772023308,0.17544470252387634
1307,1307,"(13, 5, 1, 1, 1)",21,0.7853981633974483,0.4083619902549547,0.16132985822487544
1308,1308,"(13, 4, 2, 2)",21,0.7853981633974483,0.2773305580334265,0.2179406498222305
1309,1309,"(13, 4, 1, 1, 1, 1)",21,0.7853981633974481,0.41358491613417936,-0.17311043470296017
1310,1310,"(13, 3, 3, 2)",21,0.7853981633974483,0.2486901716914381,0.14082436236378915
1311,1311,"(13, 3, 3, 1, 1)",21,0.7853981633974482,0.2799154078093249,-0.18003033783643474
1312,1312,"(13, 3, 1, 1, 1, 1, 1)",21,0.7853981633974482,0.3952641788492466,-0.1862554130605263
1313,1313,"(13, 2, 2, 2, 1, 1)",21,0.7853981633974483,0.19274036006508855,0.18654103538787226
1314,1314,"(13, 2, 2, 1, 1, 1, 1)",21,0.7853981633974482,0.2482924609245032,-0.19991385774377068
1315,1315,"(13, 2, 1, 1, 1, 1, 1, 1)",21,0.7853981633974482,0.33502972258752006,-0.20116521758779982
