diagram,gate_index,qubits,theta,phi,lambda
"[4, 3, 1, 1, 1, 1]",3,[0],2.020083442288171,-6.228161417376355e-10,0.0
"[4, 3, 1, 1, 1, 1]",4,[1],1.1365878572512205,7.691534935258827e-11,-1.8283035169707728e-10
"[4, 3, 1, 1, 1, 1]",6,[0],0.2280659722464027,-3.1415926529932254,-3.1415926535897936
"[4, 3, 1, 1, 1, 1]",7,[1],2.375807544331937,3.1415926536307177,-3.14159265353302
"[4, 2, 2, 2, 1]",0,[0],1.0286113830010424,4.7615507092757525e-09,6.28318529807181
"[4, 2, 2, 2, 1]",1,[1],2.7556634787626404,-3.141592645248312,-3.8507204092042e-09
"[4, 2, 2, 2, 1]",3,[0],1.4406841294719457,-3.1415921644262026,3.141592653589793
"[4, 2, 2, 2, 1]",4,[1],1.1971271333869917,-4.048744006723837e-09,-6.283185296088167
"[4, 2, 2, 2, 1]",6,[0],0.025986893593738826,6.2831848177967,0.0
"[4, 2, 2, 2, 1]",7,[1],2.5423265072116057,3.1415926346054244,3.141592630599331
"[4, 2, 2, 1, 1, 1]",0,[0],2.168900203262799,-5.595227836607819e-09,-3.141592664001798
"[4, 2, 2, 1, 1, 1]",1,[1],2.5461485358235896,-3.1415926402777075,2.3648245583984817e-09
"[4, 2, 2, 1, 1, 1]",3,[0],1.8732936018533108,3.1415925963992004,-3.141592653589793
"[4, 2, 2, 1, 1, 1]",4,[1],1.1346628987183005,3.141592660341507,3.1415926376070598
"[4, 2, 2, 1, 1, 1]",6,[0],0.19759655557949823,3.1415927119407403,0.0
"[4, 2, 2, 1, 1, 1]",7,[1],0.57014345256907,-2.577238622514244e-08,3.1415926842047437
"[4, 2, 1, 1, 1, 1, 1]",0,[0],2.3408787647843345,1.2929857184929006e-10,3.141592653554529
"[4, 2, 1, 1, 1, 1, 1]",1,[1],0.6045226091105352,3.1415926535357133,-3.1415926536179275
"[4, 2, 1, 1, 1, 1, 1]",3,[0],2.067184570127695,3.1415926534081944,3.141592653589793
"[4, 2, 1, 1, 1, 1, 1]",4,[1],1.0775730328571556,-3.1415926536940626,2.2022583756609038e-10
"[4, 2, 1, 1, 1, 1, 1]",6,[0],0.18600055082393954,-3.141592653383017,3.141592653589793
"[4, 2, 1, 1, 1, 1, 1]",7,[1],2.5727721889896444,-3.1415926540365997,-5.303109062992917e-10
"[3, 3, 2, 2, 1]",0,[0],2.1276744865606285,4.896200556103736e-09,-3.1415926469089337
"[3, 3, 2, 2, 1]",1,[1],3.056485334629485,-1.1280336825553922e-08,-2.2150562876475316e-10
"[3, 3, 2, 2, 1]",3,[0],1.584459137101354,4.330414929274054e-08,3.308722450212111e-24
"[3, 3, 2, 2, 1]",4,[1],2.018509153695743,-3.1415926498625413,-3.1415926449799296
"[3, 3, 2, 2, 1]",6,[0],0.28209410580089966,3.1415926089066684,-3.141592653589793
"[3, 3, 2, 2, 1]",7,[1],2.5191498830111207,-3.141592640232568,-3.141592637149255
"[3, 3, 2, 1, 1, 1]",0,[0],2.249832687258451,-4.597330960365298e-09,3.141592646032812
"[3, 3, 2, 1, 1, 1]",1,[1],2.8786257951821845,-3.1415926445149522,3.050707242380213e-09
"[3, 3, 2, 1, 1, 1]",3,[0],1.2988440598861732,1.2121450334428034e-08,0.0
"[3, 3, 2, 1, 1, 1]",4,[1],0.9934369387684386,5.798338031937078e-09,3.1415926429664935
"[3, 3, 2, 1, 1, 1]",6,[0],2.696359802199273,1.3229434868867317e-08,0.0
"[3, 3, 2, 1, 1, 1]",7,[1],2.5290585216094303,-3.141592668146451,-1.7791213613449486e-08
"[3, 2, 2, 2, 1, 1]",0,[0],1.0538668426660585,-4.470623871100088e-10,-6.283185306221981
"[3, 2, 2, 2, 1, 1]",1,[1],0.4130401875129105,-7.852127836827094e-10,3.1415926538095427
"[3, 2, 2, 2, 1, 1]",3,[0],1.6522112446926303,-3.1415926515367443,-3.1415926535897936
"[3, 2, 2, 2, 1, 1]",4,[1],1.9391083278044212,3.1415926540834604,-3.1415926522186526
"[3, 2, 2, 2, 1, 1]",6,[0],2.8093498100751435,2.1367343450151566e-09,3.141592653589793
"[3, 2, 2, 2, 1, 1]",7,[1],0.5710770251211615,2.3959723094435503e-09,3.1415926507419183
"[3, 2, 2, 1, 1, 1, 1]",0,[0],0.9857666273909624,3.1415926535143806,2.176074875848144e-10
"[3, 2, 2, 1, 1, 1, 1]",1,[1],0.5042985374894777,3.1415926533382477,-3.1415926535200533
"[3, 2, 2, 1, 1, 1, 1]",3,[0],1.7805708576602568,-3.1415926529979865,3.141592653589793
"[3, 2, 2, 1, 1, 1, 1]",4,[1],1.161574007581932,-1.1674927691274206e-10,3.14159265388321
"[3, 2, 2, 1, 1, 1, 1]",6,[0],2.710892059892608,6.167328412126533e-10,0.0
"[3, 2, 2, 1, 1, 1, 1]",7,[1],2.569980772777364,-3.1415926530825864,6.030780319576934e-10
"[3, 2, 1, 1, 1, 1, 1, 1]",0,[0],2.3152963234707093,3.1415926526513287,3.1415926527640403
"[3, 2, 1, 1, 1, 1, 1, 1]",1,[1],0.49226976799639144,3.83320086783101e-09,3.14159265151568
"[3, 2, 1, 1, 1, 1, 1, 1]",3,[0],1.9646025253350312,5.540871761411381e-09,3.141592653589793
"[3, 2, 1, 1, 1, 1, 1, 1]",4,[1],1.091749284399373,-6.092908400034958e-10,3.1415926549116557
"[3, 2, 1, 1, 1, 1, 1, 1]",6,[0],0.39557716413947497,3.141592647568814,3.141592653589793
"[3, 2, 1, 1, 1, 1, 1, 1]",7,[1],2.554241806733658,3.1415926510341703,3.1415926505196503
"[9, 2, 1]",0,[0],0.7417744475526098,3.1415926142910138,3.453216423920935e-08
"[9, 2, 1]",1,[1],0.4601907198523863,-3.1415926177542763,-3.1415926744259908
"[9, 2, 1]",3,[0],1.1076199247776704,-3.1415927072459944,0.0
"[9, 2, 1]",4,[1],2.0412112504209805,-3.141592639754897,3.0523347849253923e-08
"[9, 2, 1]",6,[0],0.4179989249225105,-6.283185243252314,0.0
"[9, 2, 1]",7,[1],2.3604423095764937,3.141592684238964,-3.141592610428273
"[8, 3, 1]",0,[0],0.581845853533616,2.9189180068284304e-10,-2.6380352065754223e-10
"[8, 3, 1]",1,[1],0.26523687913580596,-3.0510400872429955e-09,-3.141592650630712
"[8, 3, 1]",3,[0],2.088372340054864,3.141592653215862,3.141592653589793
"[8, 3, 1]",4,[1],1.1708155866265795,-3.141592653411915,-4.567997091697862e-10
"[8, 3, 1]",6,[0],2.674353364441339,-3.1415926540365615,0.0
"[8, 3, 1]",7,[1],2.2573590443866975,-3.141592653720443,3.141592653383683
"[8, 2, 1, 1]",0,[0],0.7677847050595975,3.1415926502710354,2.6333886182783317e-09
"[8, 2, 1, 1]",1,[1],0.6073186050928359,2.220825745524735e-09,3.141592652307875
"[8, 2, 1, 1]",3,[0],1.0314552407651179,-4.929379127105449e-09,-3.141592653589793
"[8, 2, 1, 1]",4,[1],2.0543637019149132,3.141592654645885,-3.141592651318337
"[8, 2, 1, 1]",6,[0],0.21490156270840477,5.8038902572832285e-09,3.141592653589793
"[8, 2, 1, 1]",7,[1],2.4580958818171768,-3.141592650910312,-3.141592650134044
"[7, 4, 1]",0,[0],2.63472881421578,3.141592694275006,-3.1415926046754046
"[7, 4, 1]",1,[1],3.007800695120163,-3.141592712905024,-3.0871140976884703e-08
"[7, 4, 1]",3,[0],1.086152516838057,-3.1415925902278046,-3.141592653589793
"[7, 4, 1]",4,[1],1.9369283574282148,3.1415926608348435,2.0237201248107795e-08
"[7, 4, 1]",6,[0],2.7214504723949378,-3.141592585176205,-3.1415926535897936
"[7, 4, 1]",7,[1],0.9601170661013804,2.154265410503342e-08,-3.1415926911582437
"[7, 3, 2]",0,[0],0.6760122938790595,-3.1415926742394875,1.9859605293603977e-08
"[7, 3, 2]",1,[1],0.3153376640792963,5.47776590753557e-08,-3.1415927035949585
"[7, 3, 2]",3,[0],1.2780675054571342,3.141592637409149,-3.1415926535897936
"[7, 3, 2]",4,[1],1.0021741464150717,-3.1415926654234356,2.19763565123543e-08
"[7, 3, 2]",6,[0],0.5004056635303674,-6.28318528747326,0.0
"[7, 3, 2]",7,[1],0.8941927363838232,1.2482420430615093e-08,3.141592633654552
"[7, 3, 1, 1]",0,[0],0.5937893814630997,6.283185282778286,1.636577495744973e-08
"[7, 3, 1, 1]",1,[1],2.741968387888576,-3.1415926476505693,2.0765034136616123e-09
"[7, 3, 1, 1]",3,[0],2.174690211337903,3.14159263679688,0.0
"[7, 3, 1, 1]",4,[1],1.997743766258645,3.1415926510381187,3.1415926474277303
"[7, 3, 1, 1]",6,[0],2.890160943376445,3.1415926434983588,-3.141592653589793
"[7, 3, 1, 1]",7,[1],2.346350718798309,-3.141592645634886,1.1362333962594562e-08
"[7, 2, 2, 1]",0,[0],0.9279604747702114,3.1415926535182894,1.2307999064375963e-10
"[7, 2, 2, 1]",1,[1],2.636965163589433,-3.141592653664449,2.1074475498039646e-11
"[7, 2, 2, 1]",3,[0],1.888819799240203,3.4956082473058814e-10,3.141592653589793
"[7, 2, 2, 1]",4,[1],1.1395410030932165,5.674383261523775e-11,-1.3574705459375605e-10
"[7, 2, 2, 1]",6,[0],2.8708382890998583,-3.1415926532279874,3.141592653589793
"[7, 2, 2, 1]",7,[1],0.6564510466401786,2.0813195611424362e-10,3.141592653327055
"[7, 2, 1, 1, 1]",0,[0],2.362736227629102,-5.0213833091561355e-11,-3.1415926535727445
"[7, 2, 1, 1, 1]",1,[1],0.6698491745837245,3.7511549422220014e-11,-3.1415926536240484
"[7, 2, 1, 1, 1]",3,[0],2.1354918439631176,-3.1415926529250964,0.0
"[7, 2, 1, 1, 1]",4,[1],2.054255566235682,-3.1415926536054197,-3.3616442962625115e-11
"[7, 2, 1, 1, 1]",6,[0],0.09514337585950644,6.283185306479107,0.0
"[7, 2, 1, 1, 1]",7,[1],0.6193608489001862,4.4946399223232356e-11,-5.519977649369977e-11
"[6, 5, 1]",0,[0],0.48734318044395375,-1.4598495868052702e-08,1.5651099849127293e-08
"[6, 5, 1]",1,[1],0.01550702481599702,-3.1415933712857256,7.179510568278147e-07
"[6, 5, 1]",3,[0],1.3085171812747551,6.283185302995976,0.0
"[6, 5, 1]",4,[1],1.8853411221661815,2.453053982165443e-09,3.1415926615186356
"[6, 5, 1]",6,[0],0.17512761698190157,-6.283185302721627,0.0
"[6, 5, 1]",7,[1],2.1162585333342827,-3.141592648635828,9.548647872392735e-09
"[6, 4, 2]",0,[0],0.53687535894351,1.928966630870832e-08,6.283185284856749
"[6, 4, 2]",1,[1],3.0515383634372295,-3.141592646757899,-3.776422952128655e-09
"[6, 4, 2]",3,[0],1.3297007739916975,2.1582409193143803e-08,3.141592653589793
"[6, 4, 2]",4,[1],2.0311551098913267,3.768469980514055e-09,-3.141592645107398
"[6, 4, 2]",6,[0],0.4645667418201411,-2.4078252724990534e-08,3.141592653589793
"[6, 4, 2]",7,[1],0.9638856010580202,-9.399516276431541e-09,-3.141592637109031
"[6, 4, 1, 1]",0,[0],0.5186198231468421,-2.2978799552722812e-08,1.9605872328598715e-08
"[6, 4, 1, 1]",1,[1],0.22818820464181902,-3.141592633234482,3.1415926409267074
"[6, 4, 1, 1]",3,[0],2.1091305295716443,-6.283185227603835,0.0
"[6, 4, 1, 1]",4,[1],1.958821524554785,-3.1415926500440436,9.37133548539748e-09
"[6, 4, 1, 1]",6,[0],2.9859534023200345,-3.1415925703098315,3.141592653589793
"[6, 4, 1, 1]",7,[1],0.8949549992213336,9.662992850323349e-09,3.1415926381426953
"[6, 3, 1, 1, 1]",0,[0],2.5389720067849493,-8.762250525151671e-08,-3.1415927468144287
"[6, 3, 1, 1, 1]",1,[1],2.6918986948282995,-3.1415925403673315,5.431976268788219e-08
"[6, 3, 1, 1, 1]",3,[0],2.191370039230035,-3.1415919755563047,-3.1415926535897936
"[6, 3, 1, 1, 1]",4,[1],2.0100449123635733,-3.141592690527559,-8.685935370955633e-08
"[6, 3, 1, 1, 1]",6,[0],0.10300302222194468,-6.859879739806729e-07,-3.1415926535897936
"[6, 3, 1, 1, 1]",7,[1],2.3986194189017063,3.1415925542743612,3.14159251873472
"[6, 2, 2, 1, 1]",0,[0],2.1857832637776173,-3.141592655342068,3.141592650311356
"[6, 2, 2, 1, 1]",1,[1],2.503737609929468,4.1594301130215144e-09,7.508942127945567e-10
"[6, 2, 2, 1, 1]",3,[0],1.934102259583945,-3.1415925808889456,-3.1415926535897936
"[6, 2, 2, 1, 1]",4,[1],1.1266411969515502,2.0799856631000253e-09,-4.840607862224909e-09
"[6, 2, 2, 1, 1]",6,[0],0.04636150678688342,-7.273020065368927e-08,0.0
"[6, 2, 2, 1, 1]",7,[1],0.5909355137628325,-7.500739967691115e-09,9.032467285982921e-09
"[6, 2, 1, 1, 1, 1]",0,[0],2.35619449019477,7.670892409317259,3.1415926452577336
"[6, 2, 1, 1, 1, 1]",1,[1],-1.5759731493455367,0.8798742149770121,4.708108373691939
"[6, 2, 1, 1, 1, 1]",3,[0],2.1381487395195817,3.14159265146231,1.7538855428669846
"[6, 2, 1, 1, 1, 1]",4,[1],3.053773970278083,-1.502908161676687,-0.41514784931271176
"[6, 2, 1, 1, 1, 1]",6,[1],1.646844844035793,4.6628475339009,0.9925901164904907
"[5, 4, 3]",0,[0],2.5094715160268692,-4.760636329592671e-12,3.1415926535840515
"[5, 4, 3]",1,[1],0.1326590280274242,1.7727819212609575e-11,-3.141592653596793
"[5, 4, 3]",3,[0],1.5279082027271276,6.283185307132274,0.0
"[5, 4, 3]",4,[1],2.1794351564024064,-3.141592653588485,2.2879476091475226e-12
"[5, 4, 3]",6,[0],0.27760002258930805,4.85607110078945e-11,3.141592653589793
"[5, 4, 3]",7,[1],0.8955566665248237,-3.0682123508540826e-12,-6.283185307174678
"[5, 4, 1, 1, 1]",0,[0],0.5446425415595872,3.141592672463463,-2.210609051367385e-08
"[5, 4, 1, 1, 1]",1,[1],2.9294895932525353,-3.1415926462281414,-4.074469428516636e-09
"[5, 4, 1, 1, 1]",3,[0],2.0206301999484966,9.469190853650389e-08,-3.1415926535897936
"[5, 4, 1, 1, 1]",4,[1],1.9521865270517913,3.628500611085883e-09,3.1415926633382942
"[5, 4, 1, 1, 1]",6,[0],3.020825302142496,9.539166702874525e-08,0.0
"[5, 4, 1, 1, 1]",7,[1],2.2582678302837924,-3.1415926657061704,3.1415926344964076
"[5, 3, 3, 1]",0,[0],2.3685982705371775,2.1398127714178372e-10,-3.141592653266113
"[5, 3, 3, 1]",1,[1],2.913854520863595,-3.1415926539873347,-1.4212298005134016e-10
"[5, 3, 3, 1]",3,[0],1.3069052042758404,3.1415926550048163,0.0
"[5, 3, 3, 1]",4,[1],1.9288607440429997,9.270048598928736e-11,2.6450932711940216e-10
"[5, 3, 3, 1]",6,[0],2.9583572023176177,3.141592655023781,0.0
"[5, 3, 3, 1]",7,[1],0.7702720488759408,3.4182656705183945e-10,6.28318530670332
"[5, 3, 2, 2]",0,[0],0.7181410618463382,-3.1415926538727605,1.9644263993257027e-10
"[5, 3, 2, 2]",1,[1],0.3787545866420674,1.8592682948792572e-10,3.141592653525808
"[5, 3, 2, 2]",3,[0],1.2899232065627653,3.141592652478006,3.141592653589793
"[5, 3, 2, 2]",4,[1],0.9708432278379547,-3.141592653654186,1.140503247398783e-10
"[5, 3, 2, 2]",6,[0],0.1626862526669812,1.1480708565418232e-09,1.0339757656912846e-25
"[5, 3, 2, 2]",7,[1],0.7971358785974682,1.1113665543405205e-10,3.1415926534307443
"[5, 3, 1, 1, 1, 1]",0,[0],2.526605716607001,-3.141592652701864,3.1415926539802475
"[5, 3, 1, 1, 1, 1]",1,[1],2.6995886625691097,3.1415926531503535,-5.457996277158372e-10
"[5, 3, 1, 1, 1, 1]",3,[0],0.9805022862995864,3.1415926524877436,-3.1415926535897936
"[5, 3, 1, 1, 1, 1]",4,[1],1.1266411969514618,3.141592653420147,-3.1415926531949876
"[5, 3, 1, 1, 1, 1]",6,[0],3.095231143340889,-7.850722981020566e-10,5.169878828456423e-26
"[5, 3, 1, 1, 1, 1]",7,[1],2.4192846684859104,-3.1415926531484617,-3.141592653001572
"[5, 2, 2, 2, 1]",0,[0],2.1154388683561907,3.653679581105962e-10,3.1415926537440084
"[5, 2, 2, 2, 1]",1,[1],0.45877077473182587,3.141592652953353,-3.1415926533448024
"[5, 2, 2, 2, 1]",3,[0],1.3800680687353322,3.14159265179518,0.0
"[5, 2, 2, 2, 1]",4,[1],1.9521865270502208,-8.555023356393576e-11,3.14159265335995
"[5, 2, 2, 2, 1]",6,[0],3.0208253021324043,3.1415926518259596,-3.141592653589793
"[5, 2, 2, 2, 1]",7,[1],2.547483088813241,-3.1415926530517186,-3.141592652940452
"[5, 2, 2, 1, 1, 1]",0,[0],2.1734169733501876,-3.1415926488363852,-3.1415926444114395
"[5, 2, 2, 1, 1, 1]",1,[1],2.470715230758086,3.1415926419490408,-1.9582462318368243e-09
"[5, 2, 2, 1, 1, 1]",3,[0],1.2093368218386875,3.141592556110342,3.141592653589793
"[5, 2, 2, 1, 1, 1]",4,[1],1.1315477453730207,3.1415926473214135,-3.141592638849665
"[5, 2, 2, 1, 1, 1]",6,[0],3.0385896305346853,-9.813829929936694e-08,0.0
"[5, 2, 2, 1, 1, 1]",7,[1],2.587406879011426,-3.141592629226148,-3.141592624937778
"[5, 2, 1, 1, 1, 1, 1]",0,[0],0.7919399008347192,-6.283185302997968,-3.189355890498291e-09
"[5, 2, 1, 1, 1, 1, 1]",1,[1],0.6796821672914406,3.1415926501069715,3.1415926545972765
"[5, 2, 1, 1, 1, 1, 1]",3,[0],2.1228994372289187,3.141592704626581,0.0
"[5, 2, 1, 1, 1, 1, 1]",4,[1],2.0542555662361455,-3.1415926558207317,-4.7993200524842905e-09
"[5, 2, 1, 1, 1, 1, 1]",6,[0],3.0464492776282133,5.0142783258877444e-08,3.141592653589793
"[5, 2, 1, 1, 1, 1, 1]",7,[1],0.5505390436164018,-7.550152725244175e-09,3.141592662448952
"[4, 4, 3, 1]",0,[0],2.4480689947345424,1.707162833319842e-08,3.1415926758089263
"[4, 4, 3, 1]",1,[1],3.07501785222259,-2.9610443430527766e-08,-3.1415926632996958
"[4, 4, 3, 1]",3,[0],1.3848226640990726,-4.987565617688684e-07,5.293955920339377e-23
"[4, 4, 3, 1]",4,[1],1.0802568782398152,-6.649092387789324e-09,-3.141592639475874
"[4, 4, 3, 1]",6,[0],3.098759625496,-4.991599476414588e-07,-5.293955920339377e-23
"[4, 4, 3, 1]",7,[1],2.3045988716992896,3.1415926708169146,2.5723702279378813e-08
"[4, 4, 2, 1, 1]",0,[0],2.288937388656367,1.280153760774283e-11,3.1415926535973506
"[4, 4, 2, 1, 1]",1,[1],0.3010679514030773,-4.5502268619657116e-11,3.1415926536087624
"[4, 4, 2, 1, 1]",3,[0],1.2075891824651963,-3.1415926533303935,-3.141592653589793
"[4, 4, 2, 1, 1]",4,[1],0.9708432278681519,-2.8776980798284058e-12,3.14159265359489
"[4, 4, 2, 1, 1]",6,[0],2.9789064009635355,-6.2831853069156915,0.0
"[4, 4, 2, 1, 1]",7,[1],0.6637897207450988,-1.637801005927031e-12,3.1415926535918723
"[4, 3, 3, 2]",0,[0],2.264319985659104,-8.490808056649257e-11,3.141592653414946
"[4, 3, 3, 2]",1,[1],0.18637707638832282,4.6420889354692463e-10,-3.141592653814091
"[4, 3, 3, 2]",3,[0],1.6362215025295745,7.525289724696904e-09,3.141592653589793
"[4, 3, 3, 2]",4,[1],1.0802568782361863,-9.306866388669732e-11,3.141592653787349
"[4, 3, 3, 2]",6,[0],3.098759625419651,3.141592661116783,0.0
"[4, 3, 3, 2]",7,[1],0.7461300528065974,-3.3066216431620887e-10,3.1415926540400894
"[4, 3, 3, 1, 1]",0,[0],2.3437907098428465,1.6120482726478258e-10,3.1415926535134364
"[4, 3, 3, 1, 1]",1,[1],2.8710394865523714,3.141592653602116,2.183586644832758e-12
"[4, 3, 3, 1, 1]",3,[0],1.7905188715268425,-3.1415926535682046,-3.1415926535897936
"[4, 3, 3, 1, 1]",4,[1],1.9288607440448675,-3.1415926536057754,-4.560396504871278e-11
"[4, 3, 3, 1, 1]",6,[0],0.1832354512736971,-3.141592653572587,0.0
"[4, 3, 3, 1, 1]",7,[1],2.4014466048578518,-3.1415926536519705,3.1415926535055845
"[4, 3, 1, 1, 1, 1, 1]",0,[0],0.6428358520246158,2.7788478185186705e-09,6.2831853033794225
"[4, 3, 1, 1, 1, 1, 1]",1,[1],2.781881596807653,-6.283185305411706,-6.055631551760143e-10
"[4, 3, 1, 1, 1, 1, 1]",3,[0],2.0479328227644484,-3.1415926453881626,3.141592653589793
"[4, 3, 1, 1, 1, 1, 1]",4,[1],2.0020516504960018,-3.1415926525154854,2.5700439554299237e-09
"[4, 3, 1, 1, 1, 1, 1]",6,[0],2.87083828910019,8.64181912529225e-09,8.271806125530277e-25
"[4, 3, 1, 1, 1, 1, 1]",7,[1],2.39826709934976,-3.141592657132783,-4.812392928599252e-09
"[4, 2, 2, 2, 1, 1]",0,[0],1.0521765036432684,3.1415926537491066,9.130363132214825e-11
"[4, 2, 2, 2, 1, 1]",1,[1],0.5499666693438673,-5.476268327697653e-10,3.141592653728064
"[4, 2, 2, 2, 1, 1]",3,[0],1.37533573116653,-4.335478198669307e-09,3.141592653589793
"[4, 2, 2, 2, 1, 1]",4,[1],1.1827711290355472,-3.141592653613884,6.367217864067243e-11
"[4, 2, 2, 2, 1, 1]",6,[0],0.15563925127801087,3.1415926579133524,0.0
"[4, 2, 2, 2, 1, 1]",7,[1],0.5573318687556277,1.7051848821836302e-10,3.1415926533888685
"[4, 2, 2, 1, 1, 1, 1]",0,[0],2.164585705828846,5.6034066275856276e-11,-3.141592653535576
"[4, 2, 2, 1, 1, 1, 1]",1,[1],0.6427803181052646,3.1415926534220158,3.1415926536208
"[4, 2, 2, 1, 1, 1, 1]",3,[0],1.8967974148528344,-7.602083407221016e-10,3.141592653589793
"[4, 2, 2, 1, 1, 1, 1]",4,[1],1.9977437652678627,-3.1415926536030927,3.1415926535576757
"[4, 2, 2, 1, 1, 1, 1]",6,[0],0.2514317109161268,3.141592654373858,0.0
"[4, 2, 2, 1, 1, 1, 1]",7,[1],0.5401678015828594,7.110578792435263e-11,6.2831853070966766
"[4, 2, 1, 1, 1, 1, 1, 1]",0,[0],0.8030116217816795,-3.141592655882154,4.10742395651198e-09
"[4, 2, 1, 1, 1, 1, 1, 1]",1,[1],2.5117524602021186,6.28318530449261,6.63488819441227e-10
"[4, 2, 1, 1, 1, 1, 1, 1]",3,[0],2.082495834382495,3.141592639231686,0.0
"[4, 2, 1, 1, 1, 1, 1, 1]",4,[1],2.0543637019422665,-2.533682698645492e-09,-5.449477598925015e-09
"[4, 2, 1, 1, 1, 1, 1, 1]",6,[0],2.926691090703245,-1.4977343365529805e-08,3.141592653589793
"[4, 2, 1, 1, 1, 1, 1, 1]",7,[1],2.5971001477531397,3.1415926632643343,-3.1415926422797034
"[3, 3, 3, 2, 1]",0,[0],2.2029174643729186,-3.1415926621356265,3.1415926396843874
"[3, 3, 3, 2, 1]",1,[1],3.098324833020352,-3.1415926318050946,-3.1415926528064517
"[3, 3, 3, 2, 1]",3,[0],1.4382600056502228,-3.1415925671570304,0.0
"[3, 3, 3, 2, 1]",4,[1],2.1794351563967216,3.1415926441203093,3.141592637027549
"[3, 3, 3, 2, 1]",6,[0],2.863992631073538,8.892334286555947e-08,0.0
"[3, 3, 3, 2, 1]",7,[1],0.6809609523581159,-2.1600908173269318e-08,3.1415926813913306
"[3, 3, 2, 2, 1, 1]",0,[0],2.107671685740299,3.1415926581814526,-3.1415926450738167
"[3, 3, 2, 2, 1, 1]",1,[1],2.899553963008058,-3.1415926636109957,-3.18596815596095e-09
"[3, 3, 2, 2, 1, 1]",3,[0],1.4833534380297346,-1.4713563256663065e-08,3.141592653589793
"[3, 3, 2, 2, 1, 1]",4,[1],2.03115510988816,-3.1415926478696727,1.2875336574680318e-08
"[3, 3, 2, 2, 1, 1]",6,[0],2.67702591176824,-1.6233377975183316e-08,-3.141592653589793
"[3, 3, 2, 2, 1, 1]",7,[1],0.5853537911398521,1.99968042124965e-08,3.1415926295989065
"[3, 3, 2, 1, 1, 1, 1]",0,[0],2.246808620600181,3.1415926619973824,-3.141592640502326
"[3, 3, 2, 1, 1, 1, 1]",1,[1],2.8345964276787683,6.283185291435954,-5.705354855223277e-09
"[3, 3, 2, 1, 1, 1, 1]",3,[0],1.8722872935147408,-3.14159263444943,3.141592653589793
"[3, 3, 2, 1, 1, 1, 1]",4,[1],1.002174146551808,-1.0639392034050843e-08,-6.283185287421084
"[3, 3, 2, 1, 1, 1, 1]",6,[0],0.5004056636413253,3.141592632276634,-3.141592653589793
"[3, 3, 2, 1, 1, 1, 1]",7,[1],0.5827433162575264,2.8592780762861992e-08,-3.424465156675765e-08
"[3, 2, 2, 2, 2, 1]",0,[0],2.0581395070868265,-1.0671588057675763e-09,3.141592650898461
"[3, 2, 2, 2, 2, 1]",1,[1],2.879283397128695,3.1415926618526537,-4.406069509244048e-09
"[3, 2, 2, 2, 2, 1]",3,[0],1.5558196584796165,-7.52273594528674e-08,3.141592653589793
"[3, 2, 2, 2, 2, 1]",4,[1],1.8853411220379712,-3.141592654705511,-3.6062597352781722e-09
"[3, 2, 2, 2, 2, 1]",6,[0],0.17512761737051388,-3.1415925774010285,3.141592653589793
"[3, 2, 2, 2, 2, 1]",7,[1],2.592109443128658,3.1415926461124943,3.141592644821797
"[3, 2, 2, 2, 1, 1, 1]",0,[0],1.0639324882861725,3.1415926448612517,-3.818698557367384e-08
"[3, 2, 2, 2, 1, 1, 1]",1,[1],0.48835387069413044,7.257107026426013e-08,3.141592630560992
"[3, 2, 2, 2, 1, 1, 1]",3,[0],1.6891038504150562,3.141592507453594,0.0
"[3, 2, 2, 2, 1, 1, 1]",4,[1],1.9369283555933463,-2.4193002490235926e-08,-3.1415927211667816
"[3, 2, 2, 2, 1, 1, 1]",6,[0],2.7214504706799914,-1.5200421034043123e-07,-1.3234889800848443e-23
"[3, 2, 2, 2, 1, 1, 1]",7,[1],0.5480538918977833,-1.308156050150444e-07,-6.283185153917188
"[3, 2, 2, 1, 1, 1, 1, 1]",0,[0],2.1526421796217705,3.141592644536862,-3.1415926563586036
"[3, 2, 2, 1, 1, 1, 1, 1]",1,[1],2.608574151820398,3.1415926606448137,4.352978866251078e-09
"[3, 2, 2, 1, 1, 1, 1, 1]",3,[0],1.8006174261689556,3.141592648891206,0.0
"[3, 2, 2, 1, 1, 1, 1, 1]",4,[1],1.9707770672329812,-6.585589851226814e-10,6.283185305488374
"[3, 2, 2, 1, 1, 1, 1, 1]",6,[0],0.46723928903090134,-3.1415926473071245,-3.141592653589793
"[3, 2, 2, 1, 1, 1, 1, 1]",7,[1],2.588628542688747,-3.141592655131171,-1.8113153199550425e-09
"[3, 2, 1, 1, 1, 1, 1, 1, 1]",0,[0],0.8290218790776563,3.141592652330665,1.1192471394139147e-09
"[3, 2, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.5085057042659055,7.311233840567866e-10,-3.1415926540285604
